stock_code,stock_name,month_end,change_percent,turnover_rate,m_turnover_zscore,m_turnover_pctl,m_turnover_ma_ratio,turnover_liquidity_regime,m_volume_ma_ratio,m_volume_accel,vol_dir,turn_dir,m_vp_regime,cbi_score,cbi_state,cost_position,cost_vs_weekly_vwap,cost_vs_monthly_vwap,cost_vs_quarterly_vwap,monthly_behavior_state,m_vwap_deviation,m_turnover_efficiency,data_quality
00700,腾讯控股,2010-01-31,0.0,7.58,,,,,,,,,VP_NEUTRAL,,,,-0.8767132633005761,-0.8865266021488306,,Stable,-0.8865266021488306,0.0,A
00700,腾讯控股,2010-02-28,39.209726443768986,5.74,,,,,,,,,VP_NEUTRAL,,,,-0.8341615340431664,-0.8276669092659839,,Stable,-0.8276669092659839,6.830962795081705,A
00700,腾讯控股,2010-03-31,14.41048034934498,7.08,,,1.0411764705882354,,1.040971357065937,,→,→,VP_STABLE_ASCENT,,,COST_DISADVANTAGE,-0.8196248714569535,-0.8210069986232349,-0.8155627303835878,Improving,-0.8210069986232349,2.0353785804159577,A
00700,腾讯控股,2010-04-30,26.717557251908385,4.96,,,0.7823343848580442,,0.7820380239831075,-0.3458343576017845,↓,↓,VP_LOCKED_CANDIDATE,,,COST_DISADVANTAGE,-0.7774680329434659,-0.7739201980196397,-0.7662855972799663,Improving,-0.7739201980196397,5.386604284658949,A
00700,腾讯控股,2010-05-31,-35.54216867469879,7.41,,,1.1306072627403112,,1.129396937821767,0.28841113373051463,↑,↑,VP_SELLING_ACTIVE,,,COST_DISADVANTAGE,-0.8423641298961191,-0.848869111942193,-0.8493527645117855,Deteriorating,-0.848869111942193,-4.796513991187421,A
00700,腾讯控股,2010-06-30,-84.81308411214954,12.97,6.252140428696309,1.0,1.7013554875382597,T5,1.6971448451552285,0.825219538399395,↑↑,↑↑,VP_PANIC,,,COST_DISADVANTAGE,-0.9723752756900894,-0.9732538964927592,-0.9754461827368732,Deteriorating,-0.9732538964927592,-6.5391737943060555,A
00700,腾讯控股,2010-07-31,544.6153846153846,5.74,-0.7333668190341875,0.42857142857142855,0.784510250569476,T2,0.7878745913175789,0.16163275962300783,↓,↓,VP_LOCKED_CANDIDATE,,,COST_DISADVANTAGE,-0.8429330656577956,-0.836472786490499,-0.8417223164115367,Improving,-0.836472786490499,94.88072902707049,A
00700,腾讯控股,2010-08-31,-32.45823389021481,4.69,-1.0798767595240175,0.125,0.6567094515752626,T2,0.6625351500443795,-0.3605817555737565,↓,↓,VP_DECLINE_SILENT,,,COST_DISADVANTAGE,-0.8910728303413322,-0.8954214690145604,-0.8930964571466943,Deteriorating,-0.8954214690145604,-6.92073217275369,A
00700,腾讯控股,2010-09-30,177.73851590106008,4.88,-0.8667795269496302,0.2222222222222222,0.7202952029520294,T2,0.7228666735210587,-0.620791730861839,↓,↓,VP_LOCKED_CANDIDATE,,,COST_DISADVANTAGE,-0.731355603705572,-0.7283842932727465,-0.7101800681847422,Improving,-0.7283842932727465,36.42182702890575,A
00700,腾讯控股,2010-10-31,18.575063613231556,4.88,-0.7850950320225308,0.3,0.7217155533645551,T2,0.7241733372702412,-0.1489048106789005,↓,↓,VP_LOCKED_CANDIDATE,,,COST_DISADVANTAGE,-0.7201473595636825,-0.7189506073419836,-0.6563458314862338,Improving,-0.7189506073419836,3.8063654945146634,A
