stock_code,stock_name,month_end,change_percent,turnover_rate,m_turnover_zscore,m_turnover_pctl,m_turnover_ma_ratio,turnover_liquidity_regime,m_volume_ma_ratio,m_volume_accel,vol_dir,turn_dir,m_vp_regime,cbi_score,cbi_state,cost_position,cost_vs_weekly_vwap,cost_vs_monthly_vwap,cost_vs_quarterly_vwap,monthly_behavior_state,m_vwap_deviation,m_turnover_efficiency,data_quality
00020,商汤科技,2021-12-31,40.665,1.75,,,,,,,,,VP_NEUTRAL,,,COST_ADVANTAGE,0.21549693465244868,0.21549695314151185,0.21549693465244868,Stable,0.21549695314151185,23.237142857142857,C
00020,商汤科技,2022-01-31,12.3539,5.75,,,,,,,,,VP_NEUTRAL,,,COST_NEUTRAL,0.00984541726491206,-0.08903221389868299,0.4873262491292689,Stable,-0.08903221389868299,2.148504347826087,C
00020,商汤科技,2022-02-28,-5.2786,1.32,,,0.44897959183673475,,0.45666986626799116,,↓,↓,VP_DECLINE_SILENT,,,COST_NEUTRAL,-0.05858849435132629,-0.045898437385742175,0.42765639960996693,Deteriorating,-0.045898437385742175,-3.9989393939393936,C
00020,商汤科技,2022-03-31,-4.7988,1.2,,,0.47904191616766467,,0.47317970477895843,-0.3228174728640264,↓,↓,VP_DECLINE_SILENT,,,COST_DISADVANTAGE,-0.04913021099985304,-0.041106232332200454,-0.139594135805874,Deteriorating,-0.041106232332200454,-3.999,C
00020,商汤科技,2022-04-30,-15.082,0.51,,,0.24216524216524218,,0.2515530523599198,-0.9075145551824803,↓,↓,VP_DECLINE_SILENT,,,COST_NEUTRAL,0.09575704781019945,-0.008397230271663836,-0.2753004265812078,Deteriorating,-0.008397230271663836,-29.572549019607845,C
00020,商汤科技,2022-05-31,-0.1965,0.42,-0.9040163795412929,0.16666666666666666,0.23013698630136986,T2,0.2241963699067327,-0.695469966214277,↓,↓,VP_SHRINK,41.877668700241585,CBI_ACTIVE,COST_NEUTRAL,0.058207038790236476,0.05486758355002497,-0.2892907658363968,Stable,0.05486758355002497,-0.4678571428571429,C
00020,商汤科技,2022-06-30,-38.6275,6.95,2.824062971145017,1.0,2.5820433436532513,T5,2.58850849065462,4.895642351121009,↑↑,↑↑,VP_PANIC,11.372569503620761,CBI_TURBULENT,COST_DISADVANTAGE,-0.45478198302669415,-0.16179155775087994,-0.19532338927915205,Deteriorating,-0.16179155775087994,-5.557913669064748,C
00020,商汤科技,2022-07-31,-22.0736,13.44,4.42850995198649,1.0,3.38255033557047,T5,3.3780998013419477,24.385694365687737,↑↑,↑↑,VP_PANIC,8.662435752098752,CBI_TURBULENT,COST_DISADVANTAGE,-0.014142101763829684,-0.06479893292769356,-0.4009915325943847,Deteriorating,-0.06479893292769356,-1.6423809523809523,C
00020,商汤科技,2022-08-31,6.4655,5.58,0.3892877533885629,0.6666666666666666,1.191459074733096,T3,1.194461973223282,12.709643461861951,↑,↑,VP_EXPANSION,19.8959844115306,CBI_TURBULENT,COST_NEUTRAL,0.09408239847914945,0.09550244095069904,-0.3649996075142189,Improving,0.09550244095069904,1.1586917562724013,C
00020,商汤科技,2022-09-30,-35.2227,8.49,1.0806971819790627,0.9,1.4393896580955072,T4,1.4403777189791582,0.2213588600855534,↑,↑,VP_SELLING_ACTIVE,11.821448454114497,CBI_TURBULENT,COST_DISADVANTAGE,-0.08045801737382186,-0.2452113699109617,-0.31286111267890915,Deteriorating,-0.2452113699109617,-4.148727915194346,C
00020,商汤科技,2022-10-31,-24.2038,7.79,0.7981820716265576,0.8181818181818182,1.0953831731895944,T4,1.0966958553644175,-0.41868334995216183,→,→,VP_NEUTRAL,14.398353983313442,CBI_TURBULENT,COST_DISADVANTAGE,-0.035995385847788275,-0.10086956803033187,-0.4889404525549387,Stable,-0.10086956803033187,-3.1070346598202825,C
00020,商汤科技,2022-11-30,57.8512,24.72,4.9810221359737845,1.0,2.214723010303121,T5,2.212108159451766,3.4149186888531853,↑↑,↑↑,VP_OVERHEAT,5.621610593015466,CBI_TURBULENT,COST_NEUTRAL,0.015939731755819864,0.06464360627104693,-0.17972795326044788,Deteriorating,0.06464360627104693,2.3402588996763756,C
00020,商汤科技,2022-12-31,11.0,15.86,1.308245311754442,0.9166666666666666,1.2540853979968372,T4,1.2549028753504805,0.8667729479340058,↑,↑,VP_EXPANSION,8.602560717796631,CBI_TURBULENT,COST_NEUTRAL,-0.010890795840867162,-0.0022768399372119497,0.19383017795779067,Stable,-0.0022768399372119497,0.6935687263556116,C
00020,商汤科技,2023-01-31,29.6804,13.58,0.7884069205342649,0.8333333333333334,1.0718232044198894,T4,1.0701748772534743,0.7377067803911062,→,→,VP_STABLE_ASCENT,11.233490116704752,CBI_TURBULENT,COST_ADVANTAGE,0.1145299729027971,0.13615554940475239,0.527242209639696,Stable,0.13615554940475239,2.1855964653902795,C
00020,商汤科技,2023-02-28,-12.8028,21.85,1.8084285787742338,0.9166666666666666,1.4205222667677972,T5,1.4199700085483464,-0.11571500800991708,↑,↑,VP_SELLING_ACTIVE,8.233694173668525,CBI_TURBULENT,COST_NEUTRAL,0.017414984826557012,-0.09470700951439837,0.355158580384519,Deteriorating,-0.09470700951439837,-0.5859405034324943,C
00020,商汤科技,2023-03-31,4.7244,18.16,0.9707387442299964,0.8333333333333334,1.0686543742644175,T4,1.067651590220789,0.1423676732303787,→,→,VP_STABLE_ASCENT,11.199663410171706,CBI_TURBULENT,COST_NEUTRAL,-0.018507964854728498,-0.007450740907148257,-0.0061939084805304745,Stable,-0.007450740907148257,0.2601541850220264,C
00020,商汤科技,2023-04-30,-1.8868,35.36,3.2563138167044534,1.0,1.637921716976762,T5,1.638289608180652,1.6063699483204745,↑↑,↑↑,VP_PANIC,5.16482803969461,CBI_TURBULENT,COST_DISADVANTAGE,0.049625344609396604,-0.1434822743590819,-0.028610587236608698,Deteriorating,-0.1434822743590819,-0.05335972850678733,C
00020,商汤科技,2023-05-31,-19.5402,8.75,-0.7977919976501852,0.4166666666666667,0.46231067277210286,T2,0.46337764015961985,-0.5985471220874141,↓,↓,VP_DECLINE_SILENT,25.463863419202035,CBI_TURBULENT,COST_DISADVANTAGE,-0.01417907642665761,-0.08274488040867345,-0.21541624353726085,Deteriorating,-0.08274488040867345,-2.233165714285714,C
00020,商汤科技,2023-06-30,-1.4286,11.51,-0.504956261240456,0.4166666666666667,0.6323596740225254,T2,0.6331136333965272,-0.3647696833148867,↓,↓,VP_SHRINK,25.931923900033503,CBI_TURBULENT,COST_DISADVANTAGE,-0.01976819789532358,-0.05950535420951697,-0.24594605595573504,Stable,-0.05950535420951697,-0.12411815812337099,C
00020,商汤科技,2023-07-31,-11.9048,23.03,0.8712591175837322,0.8333333333333334,1.1645036237990898,T4,1.16392659678133,-0.34901585408038516,↑,↑,VP_SELLING_ACTIVE,12.380284468070899,CBI_TURBULENT,COST_NEUTRAL,0.04889984342657705,0.022515878588899918,-0.3260870548396665,Deteriorating,0.022515878588899918,-0.5169257490230135,C
00020,商汤科技,2023-08-31,-16.5775,9.51,-0.9454813209663853,0.3333333333333333,0.5366817155756207,T2,0.5363312632165125,0.08356831676971344,↓,↓,VP_DECLINE_SILENT,28.789047867409813,CBI_TURBULENT,COST_DISADVANTAGE,0.028773398858746857,-0.022641478957236782,-0.43172746245939453,Deteriorating,-0.022641478957236782,-1.7431650893796005,C
00020,商汤科技,2023-09-30,-9.4937,7.32,-1.2409196779337737,0.08333333333333333,0.4599916212819439,T2,0.4608092116244939,-0.3634402931218912,↓,↓,VP_DECLINE_SILENT,36.95903436451495,CBI_ACTIVE,COST_DISADVANTAGE,0.01420808599794987,-0.05776463607292048,-0.16118250674789858,Deteriorating,-0.05776463607292048,-1.2969535519125683,C
00020,商汤科技,2023-10-31,-0.7092,5.16,-1.4950274449763932,0.08333333333333333,0.4742647058823529,T2,0.4746932698263168,-0.7754957113652763,↓,↓,VP_SHRINK,38.139518536580276,CBI_ACTIVE,COST_NEUTRAL,0.009755468616132523,-0.008743250632973987,-0.17878007653640426,Stable,-0.008743250632973987,-0.13744186046511628,C
