stock_code,week_end,action_signal,mtf_regime,market_regime,structural_regime,position,position_start,turnover,cost,weekly_return,effective_return,return_missing,pnl
01951,2021-01-01,EXIT,BEARISH_CONFIRMED,risk_on,STRUCTURAL_DECLINE,0.0,0.0,0.0,0.0,0.06403269754768393,0.06403269754768393,False,0.0
01951,2021-01-08,EXIT,BEARISH_CONFIRMED,risk_on,STRUCTURAL_DECLINE,0.0,0.0,0.0,0.0,-0.03969270166453265,-0.03969270166453265,False,-0.0
01951,2021-01-15,EXIT,BEARISH_CONFIRMED,risk_on,STRUCTURAL_DECLINE,0.0,0.0,0.0,0.0,-0.10266666666666657,-0.10266666666666657,False,-0.0
01951,2021-01-22,EXIT,BEARISH_CONFIRMED,risk_on,STRUCTURAL_DECLINE,0.0,0.0,0.0,0.0,0.2659732540861812,0.2659732540861812,False,0.0
01951,2021-01-29,EXIT,BEARISH_CONFIRMED,risk_off,STRUCTURAL_DECLINE,0.0,0.0,0.0,0.0,-0.09154929577464777,-0.09154929577464777,False,-0.0
01951,2021-02-05,EXIT,BEARISH_CONFIRMED,risk_on,STRUCTURAL_DECLINE,0.0,0.0,0.0,0.0,0.24160206718346244,0.24160206718346244,False,0.0
01951,2021-02-12,EXIT,BEARISH_CONFIRMED,risk_on,STRUCTURAL_DECLINE,0.0,0.0,0.0,0.0,0.03381893860561935,0.03381893860561935,False,0.0
01951,2021-02-19,HOLD,BULLISH_STABLE,risk_on,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,0.14594866633115244,0.14594866633115244,False,0.0
01951,2021-02-26,HOLD,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,-0.23847167325428198,-0.23847167325428198,False,-0.0
01951,2021-03-05,HOLD,BULLISH_STABLE,risk_on,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,-0.11534025374855827,-0.11534025374855827,False,-0.0
01951,2021-03-12,HOLD,BULLISH_STABLE,risk_on,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,-0.02346805736636237,-0.02346805736636237,False,-0.0
01951,2021-03-19,HOLD,BULLISH_STABLE,risk_on,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,0.026702269692923997,0.026702269692923997,False,0.0
01951,2021-03-26,REDUCE,BULLISH_STABLE,risk_on,STRUCTURAL_ACCUMULATION,0.025,0.025,0.025,8.750000000000001e-05,0.027308192457737412,0.027308192457737412,False,0.0005952048114434353
01951,2021-04-02,REDUCE,BULLISH_STABLE,risk_on,STRUCTURAL_ACCUMULATION,0.0,0.0,0.025,0.00011925000000000003,0.11518987341772147,0.11518987341772147,False,-0.00011925000000000003
01951,2021-04-09,HOLD,BULLISH_STABLE,risk_on,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,0.0034052213393869213,0.0034052213393869213,False,0.0
01951,2021-04-16,HOLD,BULLISH_STABLE,neutral,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,0.023755656108597423,0.023755656108597423,False,0.0
01951,2021-04-23,HOLD,BULLISH_STABLE,neutral,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,0.07403314917127068,0.07403314917127068,False,0.0
01951,2021-04-30,HOLD,BULLISH_STABLE,neutral,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,0.019547325102880597,0.019547325102880597,False,0.0
01951,2021-05-07,REDUCE,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,-0.08375378405650857,-0.08375378405650857,False,-0.0
01951,2021-05-14,REDUCE,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,0.12169603524229089,0.12169603524229089,False,0.0
01951,2021-05-21,HOLD,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,-0.031909671084928926,-0.031909671084928926,False,-0.0
01951,2021-05-28,REDUCE,BULLISH_STABLE,neutral,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,-0.04462474645030423,-0.04462474645030423,False,-0.0
01951,2021-06-04,REDUCE,BULLISH_STABLE,neutral,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,0.052016985138004346,0.052016985138004346,False,0.0
01951,2021-06-11,REDUCE,BULLISH_STABLE,neutral,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,-0.09384460141271445,-0.09384460141271445,False,-0.0
01951,2021-06-18,REDUCE,BULLISH_STABLE,neutral,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,0.014476614699331813,0.014476614699331813,False,0.0
01951,2021-06-25,REDUCE,BULLISH_STABLE,risk_on,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,0.11525795828759611,0.11525795828759611,False,0.0
01951,2021-07-02,HOLD,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,-0.06299212598425208,-0.06299212598425208,False,-0.0
01951,2021-07-09,EXIT,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,-0.138655462184874,-0.138655462184874,False,-0.0
01951,2021-07-16,EXIT,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,-0.018292682926829062,-0.018292682926829062,False,-0.0
01951,2021-07-23,EXIT,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,-0.05714285714285727,-0.05714285714285727,False,-0.0
01951,2021-07-30,EXIT,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,-0.05138339920948609,-0.05138339920948609,False,-0.0
01951,2021-08-06,REDUCE,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,-0.01805555555555549,-0.01805555555555549,False,-0.0
01951,2021-08-13,REDUCE,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,-0.052333804809052364,-0.052333804809052364,False,-0.0
01951,2021-08-20,EXIT,BULLISH_WARNING,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,-0.14477611940298507,-0.14477611940298507,False,-0.0
01951,2021-08-27,EXIT,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,0.03490401396160547,0.03490401396160547,False,0.0
01951,2021-09-03,EXIT,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,0.1416526138279932,0.1416526138279932,False,0.0
01951,2021-09-10,EXIT,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,-0.039881831610044216,-0.039881831610044216,False,-0.0
01951,2021-09-17,EXIT,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,-0.03076923076923077,-0.03076923076923077,False,-0.0
01951,2021-09-24,REDUCE,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,-0.022222222222222143,-0.022222222222222143,False,-0.0
01951,2021-10-01,REDUCE,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,-0.07305194805194803,-0.07305194805194803,False,-0.0
01951,2021-10-08,EXIT,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,0.035026269702276736,0.035026269702276736,False,0.0
01951,2021-10-15,EXIT,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,0.0372250423011844,0.0372250423011844,False,0.0
