stock_code,week_end,action_signal,mtf_regime,market_regime,structural_regime,position,position_start,turnover,cost,weekly_return,effective_return,return_missing,pnl
00700,2021-01-01,REDUCE,BULLISH_WARNING,risk_on,STRUCTURAL_DIVERGENCE,0.5,0.5,0.5,0.00175,0.014920236456393177,0.014920236456393177,False,0.0057101182281965885
00700,2021-01-08,REDUCE,BULLISH_WARNING,risk_on,STRUCTURAL_DIVERGENCE,0.5,0.5,0.0,0.0,0.016555961143358777,0.016555961143358777,False,0.008277980571679389
00700,2021-01-15,REDUCE,BULLISH_WARNING,risk_on,STRUCTURAL_DIVERGENCE,0.5,0.5,0.0,0.0,0.13023173675019128,0.13023173675019128,False,0.06511586837509564
00700,2021-01-22,REDUCE,BULLISH_WARNING,risk_on,STRUCTURAL_DIVERGENCE,0.5,0.5,0.0,0.0,0.07362847222222224,0.07362847222222224,False,0.03681423611111112
00700,2021-01-29,REDUCE,BULLISH_WARNING,risk_off,STRUCTURAL_DIVERGENCE,0.5,0.5,0.0,0.0,-0.01416535955110687,-0.01416535955110687,False,-0.007082679775553435
00700,2021-02-05,REDUCE,BULLISH_WARNING,risk_on,STRUCTURAL_DIVERGENCE,0.5,0.5,0.0,0.0,0.07788075125071758,0.07788075125071758,False,0.03894037562535879
00700,2021-02-12,REDUCE,BULLISH_WARNING,risk_on,STRUCTURAL_DIVERGENCE,0.5,0.5,0.0,0.0,0.03366152816033363,0.03366152816033363,False,0.016830764080166816
00700,2021-02-19,HOLD,BULLISH_STABLE,risk_on,STRUCTURAL_ACCUMULATION,0.5,0.5,0.0,0.0,-0.021715126978284927,-0.021715126978284927,False,-0.010857563489142463
00700,2021-02-26,HOLD,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.75,0.75,0.25,0.000875,-0.10890895410082768,-0.10890895410082768,False,-0.08255671557562076
00700,2021-03-05,HOLD,BULLISH_STABLE,risk_on,STRUCTURAL_ACCUMULATION,0.75,0.75,0.0,0.0,0.02570381504061614,0.02570381504061614,False,0.019277861280462105
00700,2021-03-12,REDUCE,BULLISH_STABLE,risk_on,STRUCTURAL_ACCUMULATION,0.75,0.75,0.0,0.0,-0.04326994319585076,-0.04326994319585076,False,-0.03245245739688807
00700,2021-03-19,EXIT,BULLISH_STABLE,risk_on,STRUCTURAL_ACCUMULATION,0.2,0.2,0.55,0.002623500000000001,-0.0356927736761492,-0.0356927736761492,False,-0.009762054735229841
00700,2021-03-26,REDUCE,BULLISH_STABLE,risk_on,STRUCTURAL_ACCUMULATION,0.0,0.0,0.2,0.0009540000000000002,-0.013152963432263132,-0.013152963432263132,False,-0.0009540000000000002
00700,2021-04-02,REDUCE,BULLISH_STABLE,risk_on,STRUCTURAL_ACCUMULATION,0.2,0.2,0.2,0.0007000000000000001,0.0566767939814814,0.0566767939814814,False,0.01063535879629628
00700,2021-04-09,REDUCE,BULLISH_STABLE,risk_on,STRUCTURAL_ACCUMULATION,0.2,0.2,0.0,0.0,-0.05284956358035253,-0.05284956358035253,False,-0.010569912716070507
00700,2021-04-16,REDUCE,BULLISH_STABLE,neutral,STRUCTURAL_ACCUMULATION,0.2,0.2,0.0,0.0,0.01915362654042152,0.01915362654042152,False,0.0038307253080843043
00700,2021-04-23,REDUCE,BULLISH_STABLE,neutral,STRUCTURAL_ACCUMULATION,0.2,0.2,0.0,0.0,0.0,0.0,False,0.0
00700,2021-04-30,REDUCE,BULLISH_STABLE,neutral,STRUCTURAL_ACCUMULATION,0.2,0.2,0.0,0.0,-0.01471579022020486,-0.01471579022020486,False,-0.0029431580440409722
00700,2021-05-07,EXIT,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.2,0.2,0.0,0.0,-0.0381487079824373,-0.0381487079824373,False,-0.007629741596487461
00700,2021-05-14,REDUCE,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.2,0.0009540000000000002,-0.029316021851380603,-0.029316021851380603,False,-0.0009540000000000002
00700,2021-05-21,EXIT,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.2,0.2,0.2,0.0007000000000000001,0.009771610291991806,0.009771610291991806,False,0.0012543220583983612
00700,2021-05-28,REDUCE,BULLISH_STABLE,neutral,STRUCTURAL_ACCUMULATION,0.0,0.0,0.2,0.0009540000000000002,0.025690945182470726,0.025690945182470726,False,-0.0009540000000000002
00700,2021-06-04,REDUCE,BULLISH_STABLE,neutral,STRUCTURAL_ACCUMULATION,0.2,0.2,0.2,0.0007000000000000001,0.017138710037589933,0.017138710037589933,False,0.0027277420075179867
00700,2021-06-11,EXIT,BULLISH_STABLE,neutral,STRUCTURAL_ACCUMULATION,0.2,0.2,0.0,0.0,-0.02612561517773848,-0.02612561517773848,False,-0.005225123035547697
00700,2021-06-18,REDUCE,BULLISH_STABLE,neutral,STRUCTURAL_ACCUMULATION,0.0,0.0,0.2,0.0009540000000000002,0.012116999492776781,0.012116999492776781,False,-0.0009540000000000002
00700,2021-06-25,REDUCE,BULLISH_STABLE,risk_on,STRUCTURAL_ACCUMULATION,0.2,0.2,0.2,0.0007000000000000001,-0.007702873264533339,-0.007702873264533339,False,-0.002240574652906668
00700,2021-07-02,EXIT,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.2,0.2,0.0,0.0,-0.041375956304595896,-0.041375956304595896,False,-0.00827519126091918
00700,2021-07-09,EXIT,BULLISH_WARNING,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.2,0.0009540000000000002,-0.06476223926320512,-0.06476223926320512,False,-0.0009540000000000002
00700,2021-07-16,REDUCE,BULLISH_STABLE,risk_off,STRUCTURAL_ACCUMULATION,0.0,0.0,0.0,0.0,0.04905069893594827,0.04905069893594827,False,0.0
