week_end,n_selected,portfolio_return,turnover,equity
2022-02-25,8,-0.03596015,0.0009756741573033709,0.9980763466855127
2022-03-04,8,-0.05209416,0.0,0.9460823977890621
2022-03-11,8,-0.10065314,0.0006939695633622528,0.8508562337528639
2022-03-18,8,0.01193522,0.0004299502712477394,0.8610113900910757
2022-03-25,8,-0.0310833,0.0004092964151952917,0.8342483147494578
2022-04-01,8,0.01905364,0.0,0.8501437818093007
2022-04-08,8,-0.00022775,0.0005306592662785972,0.8499501615629936
2022-04-15,8,0.0172211,0.0005306592662785972,0.864587238290286
2022-04-22,8,-0.07272154,0.0,0.8017131228574695
2022-04-29,8,0.02184907,0.0,0.819229808998701
2022-05-06,8,-0.07042049,0.0,0.7615392444264061
2022-05-13,8,-3.738e-05,0.0004092964151952917,0.7615107780894494
2022-05-20,8,0.06319506,0.0004092964151952917,0.8096344974014589
2022-05-27,8,-0.01256023,0.0005533043922369764,0.7994653018981622
2022-06-03,8,0.05197814,0.0,0.8410200212853671
2022-06-10,8,0.06730109,0.0004132735487404159,0.8976215854296955
2022-06-17,8,-0.04708997,0.0,0.8553526119004586
2022-06-24,8,0.06742173,0.0,0.9130219647548061
2022-07-01,8,0.01347983,0.0,0.925329345625967
2022-07-08,8,-0.01524,0.0,0.9112273263986272
2022-07-15,8,-0.06675277,0.0,0.8504003782618247
2022-07-22,8,0.01618819,0.0,0.864166821161199
2022-07-29,8,-0.04627922,0.0,0.8241738547279793
2022-08-05,8,0.00173937,0.0,0.8256073980056775
2022-08-12,8,-0.01259737,0.0011005531215772181,0.8152069161382627
2022-08-19,8,0.00381099,0.0011277272727272729,0.8183136615435965
2022-08-26,8,-0.053701,0.0011277272727272729,0.7743693996050438
2022-09-02,8,-0.04193957,0.0009253146853146851,0.7418926799644501
2022-09-09,8,-0.01161615,0.0,0.733274743310081
2022-09-16,8,-0.05178769,0.0,0.695300138218709
2022-09-23,8,-0.0580638,0.0006008119658119656,0.6549283700532055
2022-09-30,8,-0.05527775,0.001194555555555556,0.6187254033454969
2022-10-07,8,0.01129105,0.001608808743169399,0.625711462810941
2022-10-14,8,-0.02016071,0.0012705695670449772,0.6130966754655339
2022-10-21,8,0.02293662,0.0,0.6271590409339503
2022-10-28,8,-0.07127596,0.0,0.5824576782187036
2022-11-04,8,0.09968768,0.00045750790305584805,0.6405215328585128
2022-11-11,8,0.09332363,0.00045750790305584805,0.7002973273980334
2022-11-18,8,0.05387268,0.0,0.7380242212218029
2022-11-25,8,-0.04024621,0.0008386747335061946,0.7083215434294238
2022-12-02,8,0.07711304,0.0,0.7629423709407587
2022-12-09,8,0.08177918,0.0009280939488290238,0.8253351724235498
2022-12-16,8,-0.0149827,0.0,0.8129694231356794
2022-12-23,8,-0.01736561,0.0,0.7988517131915802
2022-12-30,8,0.01895094,0.0,0.8139907040771711
2023-01-06,8,0.04434977,0.0,0.8500910045851316
2023-01-13,8,0.02637954,0.0,0.8725160142442253
2023-01-20,8,0.02731356,0.0011005531215772181,0.8963475327502459
2023-01-27,8,0.03753813,0.0,0.9299947429598039
2023-02-03,8,-0.03584148,0.0,0.896662354979905
2023-02-10,8,-0.05733776,0.0,0.8452497440690324
2023-02-17,8,-0.03592705,0.0,0.8148824142513771
2023-02-24,9,-0.01492985,0.0009924,0.8027163420389661
2023-03-03,9,0.02720389,0.0010244129032258068,0.8245533491089966
2023-03-10,9,-0.09218553,0.0,0.7485414616081087
2023-03-17,9,0.04220127,0.0,0.7801308619356272
2023-03-24,9,0.01804665,0.0,0.7942096105551778
2023-03-31,9,-0.02877517,0.0,0.7713560939958188
2023-04-07,9,0.05201199,0.0005296820944366524,0.8114758594431685
2023-04-14,9,-0.01279574,0.0004843123336291038,0.8010924253294571
2023-04-21,9,-0.05966018,0.0,0.7532991070376652
2023-04-28,9,0.01880367,0.0,0.7674638948576962
2023-05-05,9,0.01652806,0.0,0.7801485841597379
2023-05-12,9,-0.04731544,0.000421938775510204,0.7432355106348428
2023-05-19,9,-0.02382056,0.0003765690147026555,0.7255312245596349
2023-05-26,7,-0.04440644,0.002243639371381307,0.693312965768101
2023-06-02,7,0.02438739,0.0,0.7102210594563443
2023-06-09,7,-0.02226638,0.0,0.6944070074624867
2023-06-16,7,0.05741103,0.0009895726495726502,0.7342736290001257
2023-06-23,7,-0.0744789,0.0,0.6795857368131882
2023-06-30,7,0.02379996,0.0009895726495726502,0.6957598501659127
2023-07-07,7,-0.03952964,0.0,0.6682567137624001
2023-07-14,7,0.04314786,0.0,0.6970905608918803
2023-07-21,7,-0.03756837,0.0,0.6709020047767865
2023-07-28,7,0.05677576,0.0,0.7089929759835123
2023-08-04,7,-0.01809708,0.0,0.6961622733777006
2023-08-11,7,-0.05348548,0.0,0.6589277000282031
2023-08-18,7,-0.0469441,0.000457507903055848,0.6279949321853091
2023-08-25,4,-0.00234613,0.00298667496886675,0.6265215744350612
2023-09-01,4,0.01276693,0.0009021818181818181,0.6345203315193634
2023-09-08,4,-0.00779019,0.0,0.6295772975779645
2023-09-15,5,0.00211945,0.0006125925925925931,0.6309116551813161
2023-09-22,4,-0.02019724,0.0006125925925925931,0.6181689810628218
2023-09-29,4,-0.00134483,0.0,0.6173376488720191
2023-10-06,4,-0.02365073,0.0006432222222222221,0.6027371628197122
2023-10-13,4,0.00167737,0.0,0.603748176054511
2023-10-20,4,-0.02128659,0.0006432222222222221,0.5908964361675908
2023-10-27,4,-0.00858771,0.0,0.58582198893375
2023-11-03,4,0.00924191,0.0,0.5912361030314968
2023-11-10,4,-0.00353677,0.0,0.589145036919378
2023-11-17,4,0.00744133,0.0,0.5935290595569573
2023-11-24,3,-0.0065948,0.001654,0.5896148541149911
2023-12-01,3,-0.03270554,0.0006891666666666668,0.5703311819191391
2023-12-08,3,-0.05118571,0.0007383928571428572,0.5411383754374688
2023-12-15,3,0.00831516,0.0012221674876847295,0.5456380276113714
2023-12-22,3,-0.0399529,0.001176336206896552,0.523838206058017
2023-12-29,3,0.07994908,0.0010945588235294118,0.565718588701206
2024-01-05,3,0.01729084,0.0017837254901960785,0.5755003383034644
2024-01-12,3,0.03302519,0.0006891666666666668,0.5945063463210005
2024-01-19,3,-0.11350312,0.0,0.5270280211537665
2024-01-26,3,0.06325689,0.0010945588235294118,0.5603661747148079
2024-02-02,3,-0.06987528,0.0010945588235294118,0.5212104313540817
2024-02-09,3,0.00387188,0.001176336206896552,0.523228495599033
2024-02-16,3,0.00593948,0.0012221674876847295,0.5263362007840735
2024-02-23,5,0.08310105,0.0026632203389830513,0.5700752917222408
2024-03-01,5,-0.01653602,0.0,0.560648515296816
2024-03-08,5,-0.0117099,0.0009911985472154964,0.5540833772475419
2024-03-15,5,0.02589164,0.0,0.5684295045812194
2024-03-22,5,-0.01582141,0.0,0.559436148333143
2024-03-29,5,-0.08551492,0.0,0.5115960108633262
2024-04-05,5,-0.04243048,0.0004998351648351652,0.48988874655631
2024-04-12,5,0.01394226,0.000530128205128205,0.4967189028318722
2024-04-19,5,-0.05437031,0.000530128205128205,0.46971214210204343
2024-04-26,5,0.24231442,0.0006361538461538463,0.5835301673824577
2024-05-03,5,0.09308214,0.0004998351648351652,0.637846404116975
2024-05-10,5,0.0245465,0.0,0.6535033008756324
2024-05-17,5,0.02435711,0.0,0.6694207526604232
2024-05-24,3,-0.02579239,0.0029535714285714287,0.652154791533712
2024-05-31,3,-0.02712679,0.0,0.6344639254562833
2024-06-07,3,0.08125481,0.0,0.6860171711710876
2024-06-14,3,-0.03763053,0.0,0.6602019814308189
2024-06-21,3,-0.01969212,0.0,0.6472012047882454
2024-06-28,3,-0.02373129,0.0,0.6318422853090662
2024-07-05,3,0.00993371,0.0,0.6381188233370637
2024-07-12,3,-0.02039575,0.0,0.6251039113459868
2024-07-19,3,-0.01624712,0.0,0.6149477730858792
2024-07-26,3,0.00955383,0.0,0.6208228795688203
2024-08-02,3,-0.00241071,0.0007876190476190477,0.6193262556448149
2024-08-09,3,-0.00686983,0.0,0.6150715895539985
2024-08-16,3,0.00416657,0.0,0.6176343283868866
2024-08-23,6,-0.04231664,0.004135000000000001,0.5914981188608969
2024-08-30,6,0.00431978,0.0,0.5940532606047899
2024-09-06,6,-0.00866568,0.0,0.5889053851454322
2024-09-13,5,-0.0425112,0.0005814843750000002,0.5638703105364378
2024-09-20,5,0.06103753,0.0009691406249999997,0.5982875615319149
2024-09-27,5,0.15325247,0.00103861852433281,0.6899766081069578
2024-10-04,6,0.17669683,0.0013443251088534108,0.8118932875336096
2024-10-11,7,0.07897709,0.0007072201398247981,0.8760142567735473
2024-10-18,6,-0.03728145,0.0009691406250000004,0.8433551750603571
2024-10-25,6,-0.00115879,0.0,0.8423779035170489
2024-11-01,6,-0.02255916,0.0,0.8233745656111432
2024-11-08,6,0.05149498,0.0,0.8657742223997976
2024-11-15,6,-0.08036819,0.0,0.7961935151968684
2024-11-22,6,-0.01411093,0.0007218426724137935,0.7849584842374715
2024-11-29,6,0.0142813,0.001176336206896552,0.7961687118384121
2024-12-06,6,0.05756714,0.0,0.8420018675364336
2024-12-13,6,-0.00664436,0.0,0.8364073040078492
2024-12-20,6,-0.0082283,0.0,0.8295250937882814
2024-12-27,6,0.02676457,0.0,0.8517269762277345
2025-01-03,6,-0.07040344,0.001176336206896552,0.7917624671605038
2025-01-10,6,-0.0321789,0.0,0.7662844219059927
2025-01-17,6,0.03060455,0.0,0.7897362118104357
2025-01-24,6,0.01800837,0.0,0.8039580737151164
2025-01-31,6,0.01925232,0.0,0.8194361318168635
2025-02-07,6,0.02864211,0.001176336206896552,0.8429065116423367
2025-02-14,7,0.02737686,0.0009983476027397263,0.8659826452046572
2025-02-21,6,0.01465794,0.0017385300316122235,0.8786761668591083
2025-02-28,5,-0.04048596,0.000636153846153846,0.8431021187146971
2025-03-07,5,0.04699233,0.0,0.8827214517010372
2025-03-14,5,0.02857138,0.0,0.9079420217317392
2025-03-21,5,-0.07211686,0.0,0.8424640940623944
2025-03-28,5,-0.01025652,0.001351826923076923,0.8338233442323616
2025-04-04,5,0.04153361,0.0,0.8684550378206043
2025-04-11,5,-0.0561815,0.0,0.8196639311132861
2025-04-18,5,0.01789112,0.001351826923076923,0.8343286368645056
2025-04-25,5,0.02555697,0.0,0.8556515488069927
2025-05-02,5,0.01116124,0.0,0.8652016810995993
2025-05-09,5,-0.00268254,0.0,0.8628807429819824
2025-05-16,5,0.01799662,0.0,0.8784096798187467
2025-05-23,6,0.0088473,0.0024809999999999997,0.8861812337790071
2025-05-30,6,0.02746314,0.0,0.9105185530676528
2025-06-06,6,0.0304891,0.0,0.9382794442839879
2025-06-13,6,0.02980462,0.0,0.9662445065746833
2025-06-20,6,-0.03169051,0.0,0.9356237253766332
2025-06-27,6,0.04490405,0.0,0.9776370199221318
2025-07-04,6,0.01869551,0.0,0.9959144426044562
2025-07-11,6,0.05238046,0.0,1.0480808992287212
2025-07-18,6,0.06305313,0.0,1.1141656804183064
2025-07-25,6,0.01963823,0.0,1.1360459223084676
2025-08-01,6,-0.00040272,0.0,1.1355884138946355
2025-08-08,6,0.03030868,0.0,1.1700065997430757
2025-08-15,6,0.00533344,0.0,1.1762467597424096
2025-08-22,7,0.00293513,0.0017120350877192988,1.1796991968943322
2025-08-29,7,-0.0011951,0.0,1.1782893383841238
2025-09-05,7,-0.01067819,0.0,1.1657073409538838
2025-09-12,8,0.01902313,0.0003341414141414139,1.1878827432428039
2025-09-19,7,0.00604137,0.0003341414141414139,1.1950591824113486
2025-09-26,7,-0.04676083,0.0,1.1391772231426724
2025-10-03,7,0.04820679,0.0,1.1940933003114944
2025-10-10,7,-0.0329872,0.0,1.154703505795459
2025-10-17,7,-0.05452003,0.0,1.0917490360183855
2025-10-24,7,0.00461886,0.0009697001998667556,1.0967916719708892
2025-10-31,7,-0.01141039,0.0,1.0842768512449492
2025-11-07,7,-0.00062746,0.0009697001998667556,1.083596510891867
2025-11-14,7,0.02177586,0.0,1.1071927568095368
2025-11-21,8,-0.06066349,0.0008269999999999999,1.040026580078749
2025-11-28,8,0.03504788,0.00036997368421052613,1.0764773068541593
2025-12-05,8,0.00189631,0.00036997368421052613,1.07851864153592
2025-12-12,8,0.00259484,0.0,1.0813172248477232
2025-12-19,8,-0.00117023,0.0,1.0800518349916897
2025-12-26,8,0.02723107,0.0,1.1094628021139767
2026-01-02,8,-0.00115892,0.0,1.1081770234833508
2026-01-09,8,0.04117394,0.0010183208955223883,1.1538050377576328
2026-01-16,8,0.00921653,0.0010183208955223883,1.1644391165022772
2026-01-23,8,-0.00708948,0.0,1.1561838486746165
2026-01-30,8,-0.01868234,0.0,1.1345836289111688
2026-02-06,8,-0.01466206,0.0,1.1179482956690554
2026-02-13,8,0.02083916,0.0003790416666666668,1.1412453990742302
2026-02-20,8,0.00258935,0.0003790416666666668,1.144200482848323
2026-02-27,9,-0.04072629,0.0015752380952380957,1.097601442165702
2026-03-06,9,-0.05458081,0.000340108225108225,1.0376934663951298
2026-03-13,9,-0.03833326,0.0007662762237762237,0.997915292947504
2026-03-20,9,-0.01561284,0.0003574349261849265,0.9823350011451616
2026-03-27,9,-0.04184906,0.0010024242424242426,0.9412252047421377
2026-04-03,9,-0.00338744,0.0009756741573033708,0.9380368608345859
2026-04-10,9,0.01920202,0.0003904673679177623,0.9560490633970689
2026-04-17,9,-0.00268331,0.0009639407955596669,0.9534836873847649
2026-04-24,9,-0.02197644,0.0006845568561872909,0.9325295103379748
2026-05-01,9,-0.01985822,0.0,0.914011134165191
2026-05-08,9,0.02303464,0.0,0.935065051596678
2026-05-15,9,-0.0426125,0.0006845568561872909,0.8952195920855146
2026-05-22,9,-0.0410966,0.0011032114624505928,0.858429110597413
2026-05-29,9,-0.0407184,0.0003940982404692084,0.8234752507004632
2026-06-05,9,0.00015553,0.0,0.8236033258062047
2026-06-12,9,-0.02237925,0.0003765690147026555,0.8051717010771562
2026-06-19,9,-0.02877545,0.0,0.7820025230513955
2026-06-26,9,-0.06142927,0.0004843123336291038,0.7339646789221901
2026-07-03,9,0.07330865,0.0003977948525737138,0.7877706386816593
2026-07-10,9,0.0010148,0.0008923136818687435,0.7885700683257936
2026-07-17,9,-0.00335798,0.0,0.7859220658077569
2026-07-24,9,0.03364325,0.0,0.8123630383482436
2026-07-31,9,0.06648216,0.0,0.8663706878417977
2026-08-07,9,0.01728084,0.0011057597007947642,0.8813423010790817
2026-08-14,9,-0.02840656,0.0011057597007947642,0.8563063981229407
