week_end,n_selected,portfolio_return,turnover,gross_turnover,equity
2025-07-11,5,0.05126935,0.0,0.0,0.9375961932559609
2025-07-18,5,0.06698438,0.0,0.0,1.0004004929515717
2025-07-25,5,0.01431844,0.0,0.0,1.0147246673858692
2025-08-01,5,0.01623862,0.0,0.0,1.0312023956641747
2025-08-08,5,0.02905439,0.0,0.0,1.0611633522367359
2025-08-15,5,-0.00429237,0.0,0.0,1.0566084464984955
2025-08-22,5,-0.00620357,0.002417384615384616,0.5846153846153846,1.0500537020380507
2025-08-29,5,-0.02277927,0.0,0.0,1.0261342452448263
2025-09-05,5,0.0031268,0.0,0.0,1.0293427618028579
2025-09-12,5,0.00894728,0.0,0.0,1.0385525797086812
2025-09-19,5,-0.02506949,0.0,0.0,1.0125165961972002
2025-09-26,5,-0.05059621,0.0,0.0,0.9612870938675214
2025-10-03,5,0.04822035,0.0,0.0,1.0076406939842961
2025-10-10,5,-0.03334564,0.0,0.0,0.9740402701533457
2025-10-17,5,-0.04997726,0.0,0.0,0.9253604063214217
2025-10-24,5,-0.00434855,0.00047257142857142837,0.11428571428571421,0.9213364303265127
2025-10-31,5,-0.01049016,0.0,0.0,0.9116714637585587
2025-11-07,5,0.00772371,0.00047257142857142826,0.11428571428571421,0.9187129497599054
2025-11-14,5,0.02303339,0.0,0.0,0.9398740234297756
2025-11-21,5,-0.06277705,0.0016539999999999999,0.3999999999999999,0.8808715048672233
2025-11-28,5,0.03406263,0.0016812637362637367,0.4065934065934067,0.9108763050150588
2025-12-05,5,-0.0082064,0.0016812637362637367,0.4065934065934067,0.9034012897055832
2025-12-12,5,0.0059944,0.0,0.0,0.9088166383965944
2025-12-19,5,0.00336603,0.0,0.0,0.9118757424659365
2025-12-26,5,0.03402252,0.0,0.0,0.9429000531514986
2026-01-02,5,0.00155174,0.0,0.0,0.944363188879976
2026-01-09,5,0.05099778,0.0007594897959183675,0.18367346938775508,0.9925236150265755
2026-01-16,5,0.01911377,0.0007594897959183674,0.18367346938775508,1.011494483123762
2026-01-23,5,-0.01130338,0.0,0.0,1.0000611766131104
2026-01-30,5,-0.01777071,0.0,0.0,0.9822893794612602
2026-02-06,5,-0.00424637,0.0,0.0,0.9781182153089972
2026-02-13,5,0.00095577,0.001700541125541126,0.4112554112554113,0.9790530713556431
2026-02-20,5,0.00565787,0.0017005411255411262,0.4112554112554113,0.9845924263564741
2026-02-27,5,-0.05337062,0.0016812637362637367,0.4065934065934066,0.9320441181145247
2026-03-06,5,-0.04969333,0.0016812637362637367,0.4065934065934066,0.8857277421785007
2026-03-13,5,-0.0473284,0.0017721428571428573,0.4285714285714285,0.8438076653055797
2026-03-20,5,-0.01568012,0.0017721428571428575,0.42857142857142866,0.8305766598566684
2026-03-27,5,-0.03648092,0.0034534065934065943,0.8351648351648352,0.80027645917457
2026-04-03,5,-0.00307818,0.0034905844155844155,0.8441558441558441,0.797813064183468
2026-04-10,5,-0.00074109,0.0020675000000000003,0.5,0.7972218128997323
2026-04-17,5,0.00505367,0.0008270000000000003,0.20000000000000004,0.8012507088589291
2026-04-24,5,-0.03227903,0.00047257142857142837,0.11428571428571421,0.7753871131901505
2026-05-01,5,-0.01382069,0.0,0.0,0.7646707282687546
2026-05-08,5,0.02184836,0.0,0.0,0.7813775296214325
2026-05-15,5,-0.0363572,0.0004725714285714282,0.11428571428571421,0.7529688305014801
2026-05-22,5,-0.04204286,0.003583666666666667,0.8666666666666667,0.7213118673763427
2026-05-29,5,-0.03471947,0.0019084615384615386,0.4615384615384615,0.6962683016363258
2026-06-05,5,0.0109922,0.0,0.0,0.7039218220615726
2026-06-12,5,-0.01670987,0.0017721428571428578,0.4285714285714286,0.6921593799247606
2026-06-19,5,-0.02912658,0.0,0.0,0.6719991443726316
2026-06-26,5,-0.05223829,0.0006645535714285716,0.16071428571428575,0.6368950581891423
2026-07-03,5,0.08889422,0.0005365863347457627,0.12976694915254233,0.6935113476087207
2026-07-10,5,-0.00293194,0.0012183963494132985,0.29465449804432853,0.6914780139482128
2026-07-17,5,0.00873685,0.0,0.0,0.6975193536343763
2026-07-24,5,0.03673127,0.0,0.0,0.7231401253429461
2026-07-31,5,0.06944979,0.0,0.0,0.7733620551885874
2026-08-07,5,0.003895,0.0007633846153846155,0.18461538461538463,0.7763743003935469
2026-08-14,5,-0.02070479,0.0004725714285714284,0.11428571428571421,0.7602996335425016
