stock_code,stock_name,month_end,change_percent,turnover_rate,m_turnover_zscore,m_turnover_pctl,m_turnover_ma_ratio,turnover_liquidity_regime,m_volume_ma_ratio,m_volume_accel,vol_dir,turn_dir,m_vp_regime,cbi_score,cbi_state,cost_position,cost_vs_weekly_vwap,cost_vs_monthly_vwap,cost_vs_quarterly_vwap,monthly_behavior_state,m_vwap_deviation,m_turnover_efficiency,data_quality
01951,锦鑫生殖,2019-06-30,0.0,16.78,,,,,,,,,,,,COST_DISADVANTAGE,-0.12478335268857843,-0.12478335268857843,-0.12478335268857843,,-0.12478335268857843,0.0,C
01951,锦鑫生殖,2019-07-31,11.529411764705877,8.43,,,,,,,,,,,,COST_NEUTRAL,0.055440861176248246,0.03830314053253403,-0.02387602158679092,,0.03830314053253403,1.3676645035238288,C
01951,锦鑫生殖,2019-08-31,-2.004219409282715,5.79,,,0.5603225806451613,,0.560930510676939,,↓,↓,VP_DECLINE_SILENT,,,COST_NEUTRAL,-0.018462417928970076,0.003231835006888284,-0.04343968782081109,Deteriorating,0.003231835006888284,-0.34615188415936354,C
01951,锦鑫生殖,2019-09-30,19.698600645855755,9.93,,,0.9704373320302956,,0.9709796068375398,-0.40801386309168497,→,→,VP_STABLE_ASCENT,,,COST_NEUTRAL,-0.05240538162639996,-0.02941868849668794,0.09894200398902186,Improving,-0.02941868849668794,1.9837462886058164,C
01951,锦鑫生殖,2019-10-31,27.697841726618712,6.0,,,0.6392499467291711,,0.6394081233410573,-0.2868523467260117,↓,↓,VP_LOCKED_CANDIDATE,,,COST_ADVANTAGE,0.03591383015315719,0.07249242479952622,0.403325220921233,Improving,0.07249242479952622,4.616306954436452,C
01951,锦鑫生殖,2019-11-30,-17.88732394366197,6.13,-0.8125927920098331,0.5,0.6931775348661892,T2,0.7050428979836963,0.07831996141810227,↓,↓,VP_DECLINE_SILENT,50.0,CBI_STABLE,COST_NEUTRAL,-0.07142358660836301,-0.1444263667532445,0.1523078926719421,Deteriorating,-0.1444263667532445,-2.917997380695264,C
01951,锦鑫生殖,2019-12-31,-12.69296740994854,5.46,-0.8779150207986481,0.14285714285714285,0.7848586487781505,T2,0.7989394987722677,-0.43726922016775704,↓,↓,VP_DECLINE_SILENT,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.08748216112958118,-0.10884520437447043,-0.20510929458845972,Deteriorating,-0.10884520437447043,-2.324719305851381,C
01951,锦鑫生殖,2020-01-31,0.5893909626719207,14.23,1.5614826566855824,0.875,1.7959612957509468,T5,1.8147476773850195,1.4255260051599277,↑↑,↑↑,VP_NEUTRAL,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.030228549725776932,-0.09864402091300806,-0.20042428060764517,Stable,-0.09864402091300806,0.04141890110132963,C
01951,锦鑫生殖,2020-02-29,-4.78515625,8.01,-0.26980857604916486,0.5555555555555556,0.9658360128617364,T3,0.9742393077210042,0.31323049225208766,→,→,VP_NEUTRAL,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.040137988047340034,-0.08675802890745077,-0.23868522811763093,Stable,-0.08675802890745077,-0.597397784019975,C
01951,锦鑫生殖,2020-03-31,-14.256410256410257,15.44,1.7007247881008964,0.9,1.6761353356251132,T5,1.6800868383116303,1.8245624189786582,↑↑,↑↑,VP_PANIC,50.0,CBI_STABLE,COST_DISADVANTAGE,0.023887561334370977,-0.05144102297811137,-0.17810673221262707,Deteriorating,-0.05144102297811137,-0.9233426331871929,C
01951,锦鑫生殖,2020-04-30,15.430622009569394,6.88,-0.6689827158051772,0.45454545454545453,0.7351736420302761,T2,0.7344155985917544,-0.5171491184264614,↓,↓,VP_LOCKED_CANDIDATE,50.0,CBI_STABLE,COST_NEUTRAL,-0.028421802330606982,0.017881734026848894,-0.05128348873825961,Improving,0.017881734026848894,2.2428229665071795,C
01951,锦鑫生殖,2020-05-31,5.077720207253877,8.370000000000001,-0.2512439478047559,0.5833333333333334,0.8600787806131187,T3,0.8611409190410623,0.044995441574807504,↓,↓,VP_LOCKED_CANDIDATE,50.0,CBI_STABLE,COST_NEUTRAL,-0.014513495421628608,-0.005072532883211078,-0.003110318736368134,Improving,-0.005072532883211078,0.6066571334831394,C
01951,锦鑫生殖,2020-06-30,13.412228796844182,12.27,1.1367618028872244,0.8333333333333334,1.1291411042944783,T4,1.1289120889277822,-0.205166661595931,↑,↑,VP_EXPANSION,50.0,CBI_STABLE,COST_ADVANTAGE,0.12039872889623515,0.08111903421333189,0.12604678215148768,Stable,0.08111903421333189,1.0930911814868935,C
01951,锦鑫生殖,2020-07-31,-7.4782608695652115,36.26,8.057837227554288,1.0,2.49409606786656,T5,2.4907322735330704,4.2664697527935225,↑↑,↑↑,VP_PANIC,50.0,CBI_STABLE,COST_NEUTRAL,-0.012568110881290395,-0.048870883957169875,0.04183806626885467,Deteriorating,-0.048870883957169875,-0.20623995779275267,C
01951,锦鑫生殖,2020-08-31,1.1278195488721776,9.72,-0.23855062811304698,0.5833333333333334,0.6557229592984035,T3,0.6543954161332606,0.15578753957211822,↓,↓,VP_SHRINK,50.0,CBI_STABLE,COST_ADVANTAGE,-0.005693799116051723,0.025857052155972893,0.053588119647826726,Stable,0.025857052155972893,0.11603081778520345,C
01951,锦鑫生殖,2020-09-30,-10.966542750929364,5.49,-0.7390646627436076,0.16666666666666666,0.41701481200151924,T2,0.41662872658680694,-0.5536283883590172,↓,↓,VP_DECLINE_SILENT,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.027843610755151404,-0.06961123972795724,-0.12592085667523134,Deteriorating,-0.06961123972795724,-1.9975487706610862,C
01951,锦鑫生殖,2020-10-31,-3.757828810020869,4.32,-0.8692777208955725,0.08333333333333333,0.3391338479654586,T2,0.3385035640712054,-0.8810251498267575,↓,↓,VP_DECLINE_SILENT,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.040502074563277035,-0.06609941257131302,-0.15876725454547314,Deteriorating,-0.06609941257131302,-0.8698677800974233,C
01951,锦鑫生殖,2020-11-30,44.68546637744033,30.32,2.1974107927726623,0.9166666666666666,1.8491563325879246,T5,1.8500246343260542,2.12533316028611,↑↑,↑↑,VP_OVERHEAT,50.0,CBI_STABLE,COST_ADVANTAGE,0.02491247494900084,0.11164425021184643,0.2171415210806278,Deteriorating,0.11164425021184643,1.4737950652190082,C
01951,锦鑫生殖,2020-12-31,17.091454272863558,9.96,-0.38500505827438414,0.5833333333333334,0.6220464244821485,T3,0.6228031489295439,0.8173552067021319,↓,↓,VP_LOCKED_CANDIDATE,50.0,CBI_STABLE,COST_ADVANTAGE,0.04178173249850725,0.07423533211640154,0.26352034894038123,Improving,0.07423533211640154,1.7160094651469435,C
01951,锦鑫生殖,2021-01-31,-0.8962868117797673,22.68,0.9391838271630647,0.8333333333333334,1.649654503576191,T4,1.6495817568935767,4.258573818414149,↑↑,↑↑,VP_NEUTRAL,50.0,CBI_STABLE,COST_NEUTRAL,-0.0671185678322399,0.01312201412020264,0.25219558268867504,Stable,0.01312201412020264,-0.03951881886154177,C
01951,锦鑫生殖,2021-02-28,12.015503875968992,18.89,0.41515037208371025,0.75,1.2365262928212963,T3,1.2549162094456956,-0.36544407925031275,↑,↑,VP_EXPANSION,50.0,CBI_STABLE,COST_NEUTRAL,-0.10604074097259153,-0.10257091956404762,0.40265319146134537,Improving,-0.10257091956404762,0.6360774947574903,C
01951,锦鑫生殖,2021-03-31,-4.613610149942337,15.71,0.06843677304486245,0.6666666666666666,0.925206124852768,T3,0.9477440916031205,0.6282100865549636,→,→,VP_NEUTRAL,50.0,CBI_STABLE,COST_NEUTRAL,0.05897638689848472,0.04296192047401992,-0.014242786163004784,Stable,0.04296192047401992,-0.29367346594158733,C
01951,锦鑫生殖,2021-04-30,19.830713422007264,10.31,-0.5601894372483588,0.5,0.5734680634096597,T2,0.5847402452544146,-0.5311675125783406,↓,↓,VP_LOCKED_CANDIDATE,42.982512077548655,CBI_ACTIVE,COST_ADVANTAGE,-0.0054194831198225435,0.05998952113162037,0.18123990194977302,Improving,0.05998952113162037,1.9234445608154473,C
01951,锦鑫生殖,2021-05-31,11.856710393541881,12.61,-0.3483761179141773,0.5833333333333334,0.8391748003549244,T3,0.8503620635967929,-0.3242849911521709,↓,↓,VP_LOCKED_CANDIDATE,47.31633084220655,CBI_ACTIVE,COST_ADVANTAGE,0.1478813399947292,0.11903709521467909,0.3212960961769158,Improving,0.11903709521467909,0.9402625212959462,C
01951,锦鑫生殖,2021-06-30,-12.404149751917004,17.19,0.12013470946103275,0.6666666666666666,1.0590409692986962,T3,1.0692139140684496,0.09259811864689538,→,→,VP_NEUTRAL,48.29414122183474,CBI_ACTIVE,COST_NEUTRAL,-0.05429953365564555,-0.016132805692582575,-0.0038052211058005048,Stable,-0.016132805692582575,-0.7215910268712625,C
01951,锦鑫生殖,2021-07-31,-25.849639546858917,25.45,1.518461652728168,0.9166666666666666,1.5245607028753991,T5,1.5273896987550533,1.4686423561093696,↑↑,↑↑,VP_PANIC,53.254185884562716,CBI_STABLE,COST_DISADVANTAGE,0.048762871495557025,-0.07740317862249013,-0.26131798063457923,Deteriorating,-0.07740317862249013,-1.0157029291496629,C
01951,锦鑫生殖,2021-08-31,-15.416666666666668,14.53,-0.15200360324644796,0.5,0.9100208768267222,T3,0.9109229771145942,0.1540727003606297,→,→,VP_NEUTRAL,57.971761483510605,CBI_STABLE,COST_DISADVANTAGE,-0.0013534591754077452,-0.08437486524561377,-0.37519812528674823,Stable,-0.08437486524561377,-1.0610231704519386,C
01951,锦鑫生殖,2021-09-30,-6.239737274220037,10.21,-0.8839803424523511,0.25,0.678405315614618,T2,0.6779325930328385,-0.4065759209759179,↓,↓,VP_DECLINE_SILENT,74.57091986913714,CBI_LOCKED_CANDIDATE,COST_DISADVANTAGE,-0.07983015799148618,-0.11417061617322033,-0.20626296498180785,Deteriorating,-0.11417061617322033,-0.6111397917943229,C
01951,锦鑫生殖,2021-10-31,-5.078809106830118,10.48,-1.0292231195786559,0.3333333333333333,0.6950370288493424,T2,0.6965134575826054,-0.5870634302697861,↓,↓,VP_DECLINE_SILENT,74.9222107082483,CBI_LOCKED_CANDIDATE,COST_DISADVANTAGE,-0.07061093232389459,-0.11454986476168971,-0.24657535380059525,Deteriorating,-0.11454986476168971,-0.48461918958302647,C
01951,锦鑫生殖,2021-11-30,-1.1070110701106972,12.92,-0.46298553311213236,0.5,0.8539325842696629,T3,0.8535217382084167,-0.11211786223336806,↓,↓,VP_SHRINK,78.81457672050242,CBI_LOCKED_CANDIDATE,COST_DISADVANTAGE,-0.09119575302607608,-0.029651127331012272,-0.25491584803896494,Stable,-0.029651127331012272,-0.085681971370797,C
01951,锦鑫生殖,2021-12-31,-20.429104477611947,13.450000000000001,-0.4298139015890012,0.5,0.9271599264705882,T3,0.9265773331429773,0.31777185098838867,→,→,VP_NEUTRAL,78.99271795397574,CBI_LOCKED_CANDIDATE,COST_DISADVANTAGE,0.010154702022366902,-0.08189135841530604,-0.2063192246779244,Stable,-0.08189135841530604,-1.5188925262165016,C
01951,锦鑫生殖,2022-01-31,-11.137162954279011,9.73,-1.1475512166313468,0.08333333333333333,0.8185642176107685,T2,0.8198089548336482,-0.07173537992244261,↓,↓,VP_DECLINE_SILENT,96.53401685146241,CBI_LOCKED_CANDIDATE,COST_DISADVANTAGE,-0.03331063000538936,-0.09379600944275568,-0.294712745962329,Deteriorating,-0.09379600944275568,-1.1446210641602272,C
01951,锦鑫生殖,2022-02-28,17.546174142480208,13.12,-0.17360083202496604,0.5833333333333334,1.126019167501073,T3,1.126238241226731,0.016472868884318537,↑,↑,VP_EXPANSION,77.84847019333235,CBI_LOCKED_CANDIDATE,COST_NEUTRAL,-0.00662681986991942,0.01960342867557463,-0.1709618161641625,Improving,0.01960342867557463,1.3373608340305037,C
01951,锦鑫生殖,2022-03-31,-34.34343434343435,40.98,6.366912314059336,1.0,2.442193087008343,T5,2.438656918172528,2.043173714336431,↑↑,↑↑,VP_PANIC,33.93577341043649,CBI_ACTIVE,COST_DISADVANTAGE,-0.11252992748316215,-0.08598426563590933,-0.18544711663069002,Deteriorating,-0.08598426563590933,-0.8380535466919071,C
01951,锦鑫生殖,2022-04-30,-17.43589743589743,16.61,0.021047957419190497,0.75,0.933058702368692,T3,0.9316142177937596,0.6993870751855831,→,→,VP_NEUTRAL,42.68970585161411,CBI_ACTIVE,COST_DISADVANTAGE,-0.018328821905650106,-0.10836902675867022,-0.3274717219361081,Stable,-0.10836902675867022,-1.0497229040275395,C
01951,锦鑫生殖,2022-05-31,23.809523809523814,17.87,0.12394420751116421,0.8333333333333334,0.9593772369362922,T3,0.9576398641075013,0.35690591600913435,→,→,VP_STABLE_ASCENT,38.52695781031074,CBI_ACTIVE,COST_NEUTRAL,0.11741050045910328,0.1740010778662353,-0.16734594144470516,Improving,0.1740010778662353,1.3323740240360276,C
01951,锦鑫生殖,2022-06-30,19.23076923076923,17.73,0.10076373243105911,0.75,0.9167528438469493,T3,0.9163401606152867,-0.5674337332185526,→,→,VP_STABLE_ASCENT,41.48245959674646,CBI_ACTIVE,COST_ADVANTAGE,0.11220588094785633,0.12748303296163588,0.26991679198843466,Improving,0.12748303296163588,1.084645754696516,C
01951,锦鑫生殖,2022-07-31,-15.848527349228615,13.84,-0.2776215639571073,0.5833333333333334,0.6911360799001247,T3,0.6914528749612543,-0.16582429635524076,↓,↓,VP_DECLINE_SILENT,49.26707197831921,CBI_ACTIVE,COST_NEUTRAL,-0.040832769837558236,-0.08824188054153703,0.06865368189770105,Deteriorating,-0.08824188054153703,-1.1451248084702756,C
01951,锦鑫生殖,2022-08-31,-16.166666666666664,14.44,-0.19756457351654474,0.6666666666666666,0.7132625339590022,T3,0.7172984415995031,-0.18588518856671954,↓,↓,VP_DECLINE_SILENT,47.22629936518006,CBI_ACTIVE,COST_DISADVANTAGE,-0.041117077140478075,-0.08554002838919128,-0.10411199667576065,Deteriorating,-0.08554002838919128,-1.1195752539242843,C
01951,锦鑫生殖,2022-09-30,-25.447316103379723,10.790000000000001,-0.6974334955642815,0.25,0.7092462751971955,T2,0.7122155981656366,-0.3879980514978646,↓,↓,VP_DECLINE_SILENT,64.86846518475522,CBI_STABLE,COST_DISADVANTAGE,-0.09422039965606388,-0.1701771016535465,-0.33159396174859934,Deteriorating,-0.1701771016535465,-2.3584166916941354,C
