stock_code,stock_name,month_end,change_percent,turnover_rate,m_turnover_zscore,m_turnover_pctl,m_turnover_ma_ratio,turnover_liquidity_regime,m_volume_ma_ratio,m_volume_accel,vol_dir,turn_dir,m_vp_regime,cbi_score,cbi_state,cost_position,cost_vs_weekly_vwap,cost_vs_monthly_vwap,cost_vs_quarterly_vwap,monthly_behavior_state,m_vwap_deviation,m_turnover_efficiency,data_quality
01093,石药集团,2010-01-31,0.0,6.62,,,,,,,,,,,,,-1.0334688166596728,-1.031160820830966,,,-1.031160820830966,0.0,C
01093,石药集团,2010-02-28,-128.57142857142856,3.6,,,,,,,,,,,,,-0.990791614312411,-0.9906951629067328,,,-0.9906951629067328,-35.71428571428571,C
01093,石药集团,2010-03-31,1700.0,8.32,,,1.3462783171521038,,1.3461086411694003,,↑,↑,VP_EXPANSION,,,COST_DISADVANTAGE,-0.8514694701907787,-0.846999384255851,-0.8417776082437579,Improving,-0.846999384255851,204.32692307692307,C
01093,石药集团,2010-04-30,136.11111111111111,16.13,,,1.8609749062590133,,1.8620778963732914,1.445600157432465,↑↑,↑↑,VP_OVERHEAT,,,COST_DISADVANTAGE,-0.7246443587362763,-0.7053711014998918,-0.6264193527977617,Deteriorating,-0.7053711014998918,8.438382585933734,C
01093,石药集团,2010-05-31,-55.294117647058826,10.43,,,1.1563192904656319,,1.1563566098436506,1.8842438491565137,↑,↑,VP_SELLING_ACTIVE,,,COST_DISADVANTAGE,-0.8424248485819297,-0.8610788500506112,-0.8329874753684111,Deteriorating,-0.8610788500506112,-5.301449438835937,C
01093,石药集团,2010-06-30,15.789473684210531,4.44,-1.090682722518956,0.3333333333333333,0.5377472749293501,T2,0.5364425644848693,-0.4674211807559393,↓,↓,VP_LOCKED_CANDIDATE,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.8209976120736249,-0.8178025090042947,-0.841011482438776,Improving,-0.8178025090042947,3.5561877667140833,C
01093,石药集团,2010-07-31,-40.90909090909091,4.78,-0.8285338023163034,0.42857142857142855,0.6012578616352201,T2,0.6026004544332134,-0.703034345582159,↓,↓,VP_DECLINE_SILENT,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.8857587411344208,-0.8850262037533543,-0.906052239622913,Deteriorating,-0.8850262037533543,-8.558387219475085,C
01093,石药集团,2010-08-31,-73.07692307692307,7.8100000000000005,0.01228220035742182,0.625,0.9027162396455404,T3,0.9023242756869837,-0.25151469368567136,→,→,VP_NEUTRAL,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.9671236284876565,-0.9686632022137289,-0.9747063722061688,Stable,-0.9686632022137289,-9.356840342755834,C
01093,石药集团,2010-09-30,0.0,9.0,0.32398523452853784,0.7777777777777778,1.026811180832858,T3,1.0281200766162237,1.0359290913208898,→,→,VP_NEUTRAL,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.9676725718526378,-0.9676703840116585,-0.9683444363491762,Stable,-0.9676703840116585,0.0,C
01093,石药集团,2010-10-31,242.8571428571428,12.89,1.3809143175416965,0.9,1.5671732522796353,T4,1.568174239350385,1.6927642342187026,↑↑,↑↑,VP_OVERHEAT,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.8957750254165926,-0.892356524644085,-0.8914666389114612,Deteriorating,-0.892356524644085,18.84074033026709,C
01093,石药集团,2010-11-30,-4.1666666666666625,8.06,-0.09148743419165697,0.5454545454545454,1.0293742017879948,T3,1.0267758232284303,0.0300469432669479,→,→,VP_NEUTRAL,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.8991993673045978,-0.9020382054845658,-0.8959888622901503,Stable,-0.9020382054845658,-0.5169561621174519,C
