stock_code,stock_name,month_end,change_percent,turnover_rate,m_turnover_zscore,m_turnover_pctl,m_turnover_ma_ratio,turnover_liquidity_regime,m_volume_ma_ratio,m_volume_accel,vol_dir,turn_dir,m_vp_regime,cbi_score,cbi_state,cost_position,cost_vs_weekly_vwap,cost_vs_monthly_vwap,cost_vs_quarterly_vwap,monthly_behavior_state,m_vwap_deviation,m_turnover_efficiency,data_quality
00788,中国铁塔,2018-08-31,0.0,39.94,,,,,,,,,,,,,-0.22607009639771847,-0.2482881799739436,,,-0.2482881799739436,0.0,A
00788,中国铁塔,2018-09-30,-6.322444678609063,19.38,,,,,,,,,,,,COST_DISADVANTAGE,-0.2404228671577502,-0.21851623296880096,-0.27503215340635656,,-0.21851623296880096,-0.3262355355319434,A
00788,中国铁塔,2018-10-31,5.624296962879649,7.83,,,0.3498138495904692,,0.31374219646572865,,↓,↓,VP_LOCKED_CANDIDATE,,,COST_DISADVANTAGE,-0.17544732065870983,-0.18196775539477172,-0.2342578088285363,Improving,-0.18196775539477172,0.718301016970581,A
00788,中国铁塔,2018-11-30,-3.194888178913746,12.34,,,0.6209586111460561,,0.5671084139150399,-0.7402164138168033,↓,↓,VP_DECLINE_SILENT,,,COST_DISADVANTAGE,-0.2095776271751092,-0.21659328198552408,-0.25872241557522846,Deteriorating,-0.21659328198552408,-0.258905038809866,A
00788,中国铁塔,2018-12-31,35.2035203520352,26.95,,,1.2659714393085306,,1.1814934924132265,0.3892534937753447,↑,↑,VP_EXPANSION,,,COST_DISADVANTAGE,-0.17793000752799448,-0.08471287063129485,-0.026612533758139878,Improving,-0.08471287063129485,1.3062530742870204,A
00788,中国铁塔,2019-01-31,16.27339300244102,30.41,0.8032841482437538,0.8333333333333334,1.3332846181951041,T4,1.29673686301346,3.022326073322354,↑,↑,VP_EXPANSION,50.0,CBI_STABLE,COST_NEUTRAL,-0.14121012801180854,-0.09283654108517159,0.13179063405990088,Stable,-0.09283654108517159,0.5351329497678731,A
00788,中国铁塔,2019-02-28,12.596221133659903,36.93,1.2944198585603854,0.8571428571428571,1.6555588762701732,T4,1.7392350432823998,2.238124170765668,↑↑,↑↑,VP_OVERHEAT,50.0,CBI_STABLE,COST_NEUTRAL,-0.14609000215236978,-0.09804423779881788,0.27435348509613755,Deteriorating,-0.09804423779881788,0.34108370250906855,A
00788,中国铁塔,2019-03-31,-2.486016159105031,25.77,0.08397832698756952,0.5,1.1026171290023532,T3,1.1434343072979498,0.03566486492625365,↑,↑,VP_SELLING_ACTIVE,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.13695215659049798,-0.1475458639663373,-0.09503833054250133,Deteriorating,-0.1475458639663373,-0.09646938917753323,A
00788,中国铁塔,2019-04-30,19.24792861695348,32.839999999999996,0.7503939459818254,0.7777777777777778,1.1924473493100942,T4,1.224312987464774,0.13032061033253872,↑,↑,VP_EXPANSION,50.0,CBI_STABLE,COST_NEUTRAL,-0.15860606280997758,-0.10541013236144203,0.07914804560546851,Stable,-0.10541013236144203,0.5861123208572924,A
00788,中国铁塔,2019-05-31,-19.241047568145387,35.06,0.9034134371141721,0.8,1.119174292402639,T4,1.1400176794592045,-0.05063873203475466,↑,↑,VP_SELLING_ACTIVE,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.15153546970705034,-0.20608685461976473,-0.12849134318019095,Deteriorating,-0.20608685461976473,-0.5488034103863487,A
00788,中国铁塔,2019-06-30,19.192587690271367,24.23,-0.2492568305691968,0.36363636363636365,0.7848196933707622,T3,0.7900083750262057,-0.060965137655805135,↓,↓,VP_LOCKED_CANDIDATE,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.1284893930836699,-0.08624259394412714,-0.09412496204374099,Improving,-0.08624259394412714,0.7921001935729,A
00788,中国铁塔,2019-07-31,-0.5552470849528146,17.36,-0.9490857165781384,0.25,0.6049131773041407,T2,0.6055473502741502,-0.47063328188256925,↓,↓,VP_SHRINK,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.13849165965076382,-0.15014359250527476,-0.0991548067853083,Stable,-0.15014359250527476,-0.0319842790871437,A
00788,中国铁塔,2019-08-31,-13.958682300390846,24.07,-0.043981792614953816,0.4166666666666667,0.9064206364149877,T3,0.9062124769512991,-0.31372255316641495,→,→,VP_NEUTRAL,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.138011320124106,-0.17472552191690338,-0.22490092532448913,Stable,-0.17472552191690338,-0.5799203282256271,A
00788,中国铁塔,2019-09-30,-0.64892926670993,14.870000000000001,-1.1375709240073006,0.25,0.6010914235666645,T2,0.6012178755198605,-0.3856838710250783,↓,↓,VP_SHRINK,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.15691741529691572,-0.17121599339017446,-0.2092335833385386,Stable,-0.17121599339017446,-0.04364016588499865,A
00788,中国铁塔,2019-10-31,-3.2658393207054215,16.29,-1.1944293776566008,0.25,0.7411282984531392,T2,0.7414544720683912,-0.06220313751554052,↓,↓,VP_DECLINE_SILENT,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.11779619822034892,-0.13714084952713645,-0.23505874390880188,Deteriorating,-0.13714084952713645,-0.20048123515687058,A
00788,中国铁塔,2019-11-30,-8.777852802160702,15.12,-1.4982964723054795,0.16666666666666666,0.810434161157763,T2,0.8100973246089487,-0.371965670587142,↓,↓,VP_DECLINE_SILENT,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.1709860086059517,-0.19171503246028176,-0.3022041613914864,Deteriorating,-0.19171503246028176,-0.5805458202487237,A
00788,中国铁塔,2019-12-31,8.882309400444122,14.25,-1.3531443403707395,0.08333333333333333,0.8385641428010985,T2,0.8386780645438556,-0.04149478421928143,↓,↓,VP_LOCKED_CANDIDATE,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.12936194756565633,-0.12198163618843794,-0.12891891287724233,Improving,-0.12198163618843794,0.6233199579259032,A
