stock_code,stock_name,month_end,change_percent,turnover_rate,m_turnover_zscore,m_turnover_pctl,m_turnover_ma_ratio,turnover_liquidity_regime,m_volume_ma_ratio,m_volume_accel,vol_dir,turn_dir,m_vp_regime,cbi_score,cbi_state,cost_position,cost_vs_weekly_vwap,cost_vs_monthly_vwap,cost_vs_quarterly_vwap,monthly_behavior_state,m_vwap_deviation,m_turnover_efficiency,data_quality
00354,中软国际,2010-01-31,0.0,13.21,,,,,,,,,,,,,-0.36942033359078097,-0.4183587046808126,,,-0.4183587046808126,0.0,C
00354,中软国际,2010-02-28,10.294117647058808,1.49,,,,,,,,,,,,,-0.300821972734563,-0.28929558610260675,,,-0.28929558610260675,6.908803789972355,C
00354,中软国际,2010-03-31,-2.6666666666666727,5.23,,,0.787255393878575,,0.785825398605325,,↓,↓,VP_DECLINE_SILENT,,,COST_DISADVANTAGE,-0.3475797344133339,-0.36679236366142554,-0.3686359272885079,Deteriorating,-0.36679236366142554,-0.509878903760358,C
00354,中软国际,2010-04-30,80.82191780821918,12.92,,,1.5732115677321157,,1.5718264171085417,-0.022590748277711903,↑↑,↑↑,VP_OVERHEAT,,,COST_NEUTRAL,-0.22093953125961163,-0.09820977674296694,0.14164462462899952,Deteriorating,-0.09820977674296694,6.255566393825014,C
00354,中软国际,2010-05-31,-22.72727272727273,5.07,,,0.6685126582278481,,0.6677581549899518,2.3512099411379985,↓,↓,VP_DECLINE_SILENT,,,COST_DISADVANTAGE,-0.32063310176896087,-0.3689335158983721,-0.11782006278668222,Deteriorating,-0.3689335158983721,-4.482696790389098,C
00354,中软国际,2010-06-30,3.9215686274509887,2.2800000000000002,-1.1353509566787618,0.3333333333333333,0.3402985074626866,T2,0.34003583382687297,-0.563942489595157,↓,↓,VP_LOCKED_CANDIDATE,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.2733896578584696,-0.26518840204867866,-0.2931051462651948,Improving,-0.26518840204867866,1.7199862401100825,C
00354,中软国际,2010-07-31,6.603773584905648,2.14,-0.9701146908119315,0.2857142857142857,0.4407826982492276,T2,0.46367305282415694,-0.8249270865715348,↓,↓,VP_LOCKED_CANDIDATE,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.23958225685853762,-0.21668823748715615,-0.24642341064119833,Improving,-0.21668823748715615,3.0858755069652557,C
00354,中软国际,2010-08-31,30.08849557522124,11.34,1.141596538745613,0.75,1.7455105182144688,T4,1.8049419142076115,1.356585323965652,↑↑,↑↑,VP_OVERHEAT,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.21358376461010642,-0.16894391955263732,-0.01968355189607207,Deteriorating,-0.16894391955263732,2.653306488114748,C
00354,中软国际,2010-09-30,14.965986394557817,13.28,1.405169994597867,1.0,1.6942377206038697,T4,1.7443096789616426,5.197815704989154,↑↑,↑↑,VP_OVERHEAT,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.2874143471636157,-0.2255669271152838,-0.13286370722237628,Deteriorating,-0.2255669271152838,1.1269568068191127,C
00354,中软国际,2010-10-31,7.100591715976345,12.09,0.9552598876159568,0.7,1.5701298701298703,T4,1.598867189204955,4.730776519457805,↑↑,↑↑,VP_OVERHEAT,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.14961588709279805,-0.11132092411637973,-0.07129189945118397,Deteriorating,-0.11132092411637973,0.5873111427606572,C
00354,中软国际,2010-11-30,-9.944751381215477,4.69,-0.6664472128602786,0.36363636363636365,0.6141422959406374,T2,0.6203857424074434,-0.5792182406582143,↓,↓,VP_DECLINE_SILENT,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.17815827190827194,-0.21794231377566675,-0.16364961110797238,Deteriorating,-0.21794231377566675,-2.120416072753833,C
00354,中软国际,2010-12-31,-3.0674846625766805,4.67,-0.6272427809002391,0.3333333333333333,0.581207218419415,T2,0.5939088334318497,-0.63983540993086,↓,↓,VP_DECLINE_SILENT,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.1898937830633889,-0.23331582152105212,-0.23016595921451266,Deteriorating,-0.23331582152105212,-0.6568489641491821,C
00354,中软国际,2011-01-31,-2.5316455696202556,6.27,-0.12876289569543067,0.6666666666666666,0.718761941153993,T3,0.796869988848689,-0.4193098900734341,↓,↓,VP_DECLINE_SILENT,50.0,CBI_STABLE,COST_DISADVANTAGE,-0.21664263244680526,-0.20826105011074314,-0.24965542860148704,Deteriorating,-0.20826105011074314,-0.40377122322492115,C
