Signal_Date,Signal_Name,Details
2026-03-13,头肩顶,"{'Signal_Date': Timestamp('2026-03-13 00:00:00'), 'Break_Price': 2.22, 'Neckline': 2.2618181818181817, 'Volume_Ratio': 1.8548, 'Left_Shoulder_Date': Timestamp('2025-12-05 00:00:00'), 'Left_Shoulder_Price': 2.58, 'Head_Date': Timestamp('2025-12-15 00:00:00'), 'Head_Price': 2.61, 'Right_Shoulder_Date': Timestamp('2026-02-23 00:00:00'), 'Right_Shoulder_Price': 2.55}"
2026-06-18,头肩顶,"{'Signal_Date': Timestamp('2026-06-18 00:00:00'), 'Break_Price': 2.03, 'Neckline': 2.378146279949558, 'Volume_Ratio': 1.7846, 'Left_Shoulder_Date': Timestamp('2024-02-07 00:00:00'), 'Left_Shoulder_Price': 2.3, 'Head_Date': Timestamp('2026-04-08 00:00:00'), 'Head_Price': 2.53, 'Right_Shoulder_Date': Timestamp('2026-04-23 00:00:00'), 'Right_Shoulder_Price': 2.51}"
2021-07-06,双顶,"{'Signal_Date': Timestamp('2021-07-06 00:00:00'), 'Break_Price': 17.33, 'Neckline': 17.71, 'Volume_Ratio': 5.7514, 'Left_Peak_Date': Timestamp('2021-04-29 00:00:00'), 'Left_Peak_Price': 21.02, 'Right_Peak_Date': Timestamp('2021-05-14 00:00:00'), 'Right_Peak_Price': 20.67, 'Valley_Date': Timestamp('2021-05-11 00:00:00'), 'Valley_Price': 17.71}"
2023-12-11,双顶,"{'Signal_Date': Timestamp('2023-12-11 00:00:00'), 'Break_Price': 3.36, 'Neckline': 3.45, 'Volume_Ratio': 2.0212, 'Left_Peak_Date': Timestamp('2023-08-30 00:00:00'), 'Left_Peak_Price': 4.05, 'Right_Peak_Date': Timestamp('2023-10-06 00:00:00'), 'Right_Peak_Price': 4.05, 'Valley_Date': Timestamp('2023-09-22 00:00:00'), 'Valley_Price': 3.45}"
2024-07-19,双顶,"{'Signal_Date': Timestamp('2024-07-19 00:00:00'), 'Break_Price': 2.54, 'Neckline': 2.65, 'Volume_Ratio': 6.1072, 'Left_Peak_Date': Timestamp('2024-07-04 00:00:00'), 'Left_Peak_Price': 2.93, 'Right_Peak_Date': Timestamp('2024-07-18 00:00:00'), 'Right_Peak_Price': 2.95, 'Valley_Date': Timestamp('2024-07-09 00:00:00'), 'Valley_Price': 2.65}"
2024-11-22,双顶,"{'Signal_Date': Timestamp('2024-11-22 00:00:00'), 'Break_Price': 2.94, 'Neckline': 2.97, 'Volume_Ratio': 2.5881, 'Left_Peak_Date': Timestamp('2024-10-08 00:00:00'), 'Left_Peak_Price': 4.64, 'Right_Peak_Date': Timestamp('2024-10-29 00:00:00'), 'Right_Peak_Price': 4.59, 'Valley_Date': Timestamp('2024-10-16 00:00:00'), 'Valley_Price': 2.97}"
2025-09-23,双顶,"{'Signal_Date': Timestamp('2025-09-23 00:00:00'), 'Break_Price': 2.76, 'Neckline': 2.91, 'Volume_Ratio': 1.5191, 'Left_Peak_Date': Timestamp('2025-07-29 00:00:00'), 'Left_Peak_Price': 3.7, 'Right_Peak_Date': Timestamp('2025-08-18 00:00:00'), 'Right_Peak_Price': 3.61, 'Valley_Date': Timestamp('2025-08-11 00:00:00'), 'Valley_Price': 2.91}"
2026-03-12,双顶,"{'Signal_Date': Timestamp('2026-03-12 00:00:00'), 'Break_Price': 2.31, 'Neckline': 2.33, 'Volume_Ratio': 2.0199, 'Left_Peak_Date': Timestamp('2025-11-13 00:00:00'), 'Left_Peak_Price': 2.62, 'Right_Peak_Date': Timestamp('2025-12-05 00:00:00'), 'Right_Peak_Price': 2.58, 'Valley_Date': Timestamp('2025-11-21 00:00:00'), 'Valley_Price': 2.33}"
2026-06-18,双顶,"{'Signal_Date': Timestamp('2026-06-18 00:00:00'), 'Break_Price': 2.03, 'Neckline': 2.09, 'Volume_Ratio': 1.7846, 'Left_Peak_Date': Timestamp('2026-03-06 00:00:00'), 'Left_Peak_Price': 2.54, 'Right_Peak_Date': Timestamp('2026-04-08 00:00:00'), 'Right_Peak_Price': 2.53, 'Valley_Date': Timestamp('2026-03-23 00:00:00'), 'Valley_Price': 2.09}"
2023-08-29,三重顶,"{'Signal_Date': Timestamp('2023-08-29 00:00:00'), 'Break_Price': 3.87, 'Neckline': 3.94, 'Volume_Ratio': 1.7039, 'Peak1_Date': Timestamp('2023-06-16 00:00:00'), 'Peak1_Price': 4.67, 'Peak2_Date': Timestamp('2023-07-04 00:00:00'), 'Peak2_Price': 4.49, 'Peak3_Date': Timestamp('2023-07-13 00:00:00'), 'Peak3_Price': 4.48}"
2026-03-12,三重顶,"{'Signal_Date': Timestamp('2026-03-12 00:00:00'), 'Break_Price': 2.31, 'Neckline': 2.33, 'Volume_Ratio': 2.0199, 'Peak1_Date': Timestamp('2025-11-13 00:00:00'), 'Peak1_Price': 2.62, 'Peak2_Date': Timestamp('2025-12-05 00:00:00'), 'Peak2_Price': 2.58, 'Peak3_Date': Timestamp('2025-12-15 00:00:00'), 'Peak3_Price': 2.61}"
2026-06-18,三重顶,"{'Signal_Date': Timestamp('2026-06-18 00:00:00'), 'Break_Price': 2.03, 'Neckline': 2.09, 'Volume_Ratio': 1.7846, 'Peak1_Date': Timestamp('2026-02-23 00:00:00'), 'Peak1_Price': 2.55, 'Peak2_Date': Timestamp('2026-03-06 00:00:00'), 'Peak2_Price': 2.54, 'Peak3_Date': Timestamp('2026-04-08 00:00:00'), 'Peak3_Price': 2.53}"
2025-08-25,MACD顶背离 + 均线死叉,"{'Signal_Date': Timestamp('2025-08-25 00:00:00'), 'close': 3.35, 'ema5': 3.2818, 'ema20': 3.2175, 'macd_dif': 0.0504, 'macd_histogram': 0.0089, 'volume_ratio5': 0.8897}"
2025-08-26,MACD顶背离 + 均线死叉,"{'Signal_Date': Timestamp('2025-08-26 00:00:00'), 'close': 3.12, 'ema5': 3.2279, 'ema20': 3.2082, 'macd_dif': 0.0366, 'macd_histogram': -0.0151, 'volume_ratio5': 2.0539}"
2025-08-27,MACD顶背离 + 均线死叉,"{'Signal_Date': Timestamp('2025-08-27 00:00:00'), 'close': 3.05, 'ema5': 3.1686, 'ema20': 3.1932, 'macd_dif': 0.0197, 'macd_histogram': -0.0391, 'volume_ratio5': 1.1615}"
2026-02-10,MACD顶背离 + 均线死叉,"{'Signal_Date': Timestamp('2026-02-10 00:00:00'), 'close': 2.5, 'ema5': 2.458, 'ema20': 2.4661, 'macd_dif': -0.011, 'macd_histogram': -0.003, 'volume_ratio5': 1.2002}"
2026-02-11,MACD顶背离 + 均线死叉,"{'Signal_Date': Timestamp('2026-02-11 00:00:00'), 'close': 2.5, 'ema5': 2.472, 'ema20': 2.4693, 'macd_dif': -0.0069, 'macd_histogram': 0.0042, 'volume_ratio5': 0.8705}"
2025-08-19,MACD顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2025-08-19 00:00:00'), 'close': 3.38, 'macd_dif': 0.0541, 'macd_histogram': 0.023, 'volume': 65998000.0, 'volume_ratio5': 0.65}"
2025-08-20,MACD顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2025-08-20 00:00:00'), 'close': 3.24, 'macd_dif': 0.0512, 'macd_histogram': 0.0138, 'volume': 81086500.0, 'volume_ratio5': 0.7744}"
2025-08-21,MACD顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2025-08-21 00:00:00'), 'close': 3.24, 'macd_dif': 0.0484, 'macd_histogram': 0.0065, 'volume': 38942000.0, 'volume_ratio5': 0.3915}"
2025-08-22,MACD顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2025-08-22 00:00:00'), 'close': 3.22, 'macd_dif': 0.044, 'macd_histogram': -0.0018, 'volume': 39904500.0, 'volume_ratio5': 0.4243}"
2025-09-01,MACD顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2025-09-01 00:00:00'), 'close': 2.97, 'macd_dif': -0.0351, 'macd_histogram': -0.0873, 'volume': 65969040.0, 'volume_ratio5': 0.6672}"
2025-09-02,MACD顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2025-09-02 00:00:00'), 'close': 2.85, 'macd_dif': -0.0519, 'macd_histogram': -0.0967, 'volume': 63072620.0, 'volume_ratio5': 0.6602}"
2025-09-03,MACD顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2025-09-03 00:00:00'), 'close': 2.79, 'macd_dif': -0.0692, 'macd_histogram': -0.1052, 'volume': 43157500.0, 'volume_ratio5': 0.5212}"
2025-09-08,MACD顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2025-09-08 00:00:00'), 'close': 2.78, 'macd_dif': -0.1039, 'macd_histogram': -0.0954, 'volume': 41432500.0, 'volume_ratio5': 0.6801}"
2025-09-09,MACD顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2025-09-09 00:00:00'), 'close': 2.72, 'macd_dif': -0.1115, 'macd_histogram': -0.0885, 'volume': 46678000.0, 'volume_ratio5': 0.8333}"
2025-09-10,MACD顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2025-09-10 00:00:00'), 'close': 2.74, 'macd_dif': -0.1146, 'macd_histogram': -0.0757, 'volume': 40052000.0, 'volume_ratio5': 0.7595}"
2025-09-11,MACD顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2025-09-11 00:00:00'), 'close': 2.72, 'macd_dif': -0.1173, 'macd_histogram': -0.0649, 'volume': 38863000.0, 'volume_ratio5': 0.7457}"
2026-02-06,MACD顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2026-02-06 00:00:00'), 'close': 2.42, 'macd_dif': -0.0173, 'macd_histogram': -0.0198, 'volume': 9328777.0, 'volume_ratio5': 0.5292}"
2026-02-09,MACD顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2026-02-09 00:00:00'), 'close': 2.45, 'macd_dif': -0.0161, 'macd_histogram': -0.014, 'volume': 11334000.0, 'volume_ratio5': 0.7623}"
2026-02-11,MACD顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2026-02-11 00:00:00'), 'close': 2.5, 'macd_dif': -0.0069, 'macd_histogram': 0.0042, 'volume': 11945500.0, 'volume_ratio5': 0.8705}"
2025-08-28,MACD顶背离 + 均线死叉 + 成交量放大破位,"{'Signal_Date': Timestamp('2025-08-28 00:00:00'), 'close': 2.93, 'ema5': 3.089, 'ema20': 3.1681, 'macd_dif': -0.0033, 'macd_histogram': -0.0681, 'volume_ratio5': 1.5313}"
2025-04-14,RSI顶背离 + 均线死叉,"{'Signal_Date': Timestamp('2025-04-14 00:00:00'), 'close': 3.23, 'ema5': 3.2128, 'ema20': 3.0934, 'rsi14': 52.5714, 'volume_ratio5': 0.478}"
2025-04-15,RSI顶背离 + 均线死叉,"{'Signal_Date': Timestamp('2025-04-15 00:00:00'), 'close': 3.14, 'ema5': 3.1885, 'ema20': 3.0978, 'rsi14': 46.8208, 'volume_ratio5': 0.4771}"
2025-04-16,RSI顶背离 + 均线死叉,"{'Signal_Date': Timestamp('2025-04-16 00:00:00'), 'close': 3.01, 'ema5': 3.129, 'ema20': 3.0895, 'rsi14': 46.2857, 'volume_ratio5': 0.3956}"
2025-04-17,RSI顶背离 + 均线死叉,"{'Signal_Date': Timestamp('2025-04-17 00:00:00'), 'close': 3.03, 'ema5': 3.096, 'ema20': 3.0838, 'rsi14': 48.2558, 'volume_ratio5': 0.3488}"
2025-04-22,RSI顶背离 + 均线死叉,"{'Signal_Date': Timestamp('2025-04-22 00:00:00'), 'close': 3.04, 'ema5': 3.0773, 'ema20': 3.0796, 'rsi14': 52.5, 'volume_ratio5': 0.4939}"
2025-04-23,RSI顶背离 + 均线死叉,"{'Signal_Date': Timestamp('2025-04-23 00:00:00'), 'close': 3.1, 'ema5': 3.0849, 'ema20': 3.0816, 'rsi14': 52.795, 'volume_ratio5': 1.3595}"
2025-03-28,RSI顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2025-03-28 00:00:00'), 'close': 2.96, 'rsi14': 57.7586, 'volume': 82461000.0, 'volume_ratio5': 0.4978}"
2025-03-31,RSI顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2025-03-31 00:00:00'), 'close': 3.01, 'rsi14': 58.4746, 'volume': 67130000.0, 'volume_ratio5': 0.5263}"
2025-04-01,RSI顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2025-04-01 00:00:00'), 'close': 3.11, 'rsi14': 61.9247, 'volume': 104288500.0, 'volume_ratio5': 0.8507}"
2025-04-02,RSI顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2025-04-02 00:00:00'), 'close': 3.11, 'rsi14': 62.4473, 'volume': 35589500.0, 'volume_ratio5': 0.4235}"
2025-04-11,RSI顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2025-04-11 00:00:00'), 'close': 3.26, 'rsi14': 54.5455, 'volume': 169118000.0, 'volume_ratio5': 0.7446}"
2025-04-14,RSI顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2025-04-14 00:00:00'), 'close': 3.23, 'rsi14': 52.5714, 'volume': 111336000.0, 'volume_ratio5': 0.478}"
2025-04-15,RSI顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2025-04-15 00:00:00'), 'close': 3.14, 'rsi14': 46.8208, 'volume': 105338500.0, 'volume_ratio5': 0.4771}"
2025-04-16,RSI顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2025-04-16 00:00:00'), 'close': 3.01, 'rsi14': 46.2857, 'volume': 77988000.0, 'volume_ratio5': 0.3956}"
2025-04-17,RSI顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2025-04-17 00:00:00'), 'close': 3.03, 'rsi14': 48.2558, 'volume': 59737500.0, 'volume_ratio5': 0.3488}"
2025-04-22,RSI顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2025-04-22 00:00:00'), 'close': 3.04, 'rsi14': 52.5, 'volume': 51717000.0, 'volume_ratio5': 0.4939}"
2025-04-23,RSI顶背离 + 成交量萎缩,"{'Signal_Date': Timestamp('2025-04-23 00:00:00'), 'close': 3.1, 'rsi14': 52.795, 'volume': 110426000.0, 'volume_ratio5': 1.3595}"
2025-04-23,RSI顶背离 + 均线死叉 + 放量跌破支撑 / 看跌K线,"{'Signal_Date': Timestamp('2025-04-23 00:00:00'), 'close': 3.1, 'ema5': 3.0849, 'ema20': 3.0816, 'rsi14': 52.795, 'volume_ratio5': 1.3595}"
2025-04-25,RSI顶背离 + 均线死叉 + 放量跌破支撑 / 看跌K线,"{'Signal_Date': Timestamp('2025-04-25 00:00:00'), 'close': 2.96, 'ema5': 3.0355, 'ema20': 3.0673, 'rsi14': 45.4545, 'volume_ratio5': 1.2546}"
2025-03-04,均线死叉,"{'Signal_Date': Timestamp('2025-03-04 00:00:00'), 'close': 2.61, 'ema5': 2.6687, 'ema20': 2.685, 'volume_ratio5': 0.3873}"
2025-04-22,均线死叉,"{'Signal_Date': Timestamp('2025-04-22 00:00:00'), 'close': 3.04, 'ema5': 3.0773, 'ema20': 3.0796, 'volume_ratio5': 0.4939}"
2025-04-24,均线死叉,"{'Signal_Date': Timestamp('2025-04-24 00:00:00'), 'close': 3.05, 'ema5': 3.0733, 'ema20': 3.0786, 'volume_ratio5': 0.5849}"
2025-06-19,均线死叉,"{'Signal_Date': Timestamp('2025-06-19 00:00:00'), 'close': 2.78, 'ema5': 2.9139, 'ema20': 2.9234, 'volume_ratio5': 0.9357}"
2025-07-16,均线死叉,"{'Signal_Date': Timestamp('2025-07-16 00:00:00'), 'close': 2.93, 'ema5': 2.9588, 'ema20': 2.9677, 'volume_ratio5': 0.8221}"
2025-08-11,均线死叉,"{'Signal_Date': Timestamp('2025-08-11 00:00:00'), 'close': 2.98, 'ema5': 3.135, 'ema20': 3.1528, 'volume_ratio5': 2.4815}"
2025-08-27,均线死叉,"{'Signal_Date': Timestamp('2025-08-27 00:00:00'), 'close': 3.05, 'ema5': 3.1686, 'ema20': 3.1932, 'volume_ratio5': 1.1615}"
2025-10-06,均线死叉,"{'Signal_Date': Timestamp('2025-10-06 00:00:00'), 'close': 2.79, 'ema5': 2.8266, 'ema20': 2.8356, 'volume_ratio5': 0.1962}"
2025-12-11,均线死叉,"{'Signal_Date': Timestamp('2025-12-11 00:00:00'), 'close': 2.43, 'ema5': 2.4533, 'ema20': 2.456, 'volume_ratio5': 0.6218}"
2025-12-29,均线死叉,"{'Signal_Date': Timestamp('2025-12-29 00:00:00'), 'close': 2.42, 'ema5': 2.4648, 'ema20': 2.4738, 'volume_ratio5': 1.4522}"
2026-01-28,均线死叉,"{'Signal_Date': Timestamp('2026-01-28 00:00:00'), 'close': 2.46, 'ema5': 2.4921, 'ema20': 2.499, 'volume_ratio5': 1.3456}"
2026-02-12,均线死叉,"{'Signal_Date': Timestamp('2026-02-12 00:00:00'), 'close': 2.44, 'ema5': 2.4613, 'ema20': 2.4666, 'volume_ratio5': 1.2747}"
2026-02-26,均线死叉,"{'Signal_Date': Timestamp('2026-02-26 00:00:00'), 'close': 2.42, 'ema5': 2.4644, 'ema20': 2.4698, 'volume_ratio5': 2.0958}"
2026-03-02,均线死叉,"{'Signal_Date': Timestamp('2026-03-02 00:00:00'), 'close': 2.46, 'ema5': 2.4709, 'ema20': 2.4715, 'volume_ratio5': 1.451}"
2026-04-30,均线死叉,"{'Signal_Date': Timestamp('2026-04-30 00:00:00'), 'close': 2.39, 'ema5': 2.4145, 'ema20': 2.4161, 'volume_ratio5': 1.0756}"
2026-05-05,均线死叉,"{'Signal_Date': Timestamp('2026-05-05 00:00:00'), 'close': 2.4, 'ema5': 2.4131, 'ema20': 2.4157, 'volume_ratio5': 0.2673}"
2025-01-02,空头排列,"{'Signal_Date': Timestamp('2025-01-02 00:00:00'), 'close': 2.64, 'ema5': 2.728, 'ema10': 2.8013, 'ema20': 2.8972, 'ema60': 3.0108, 'volume_ratio5': 0.9738}"
2025-01-03,空头排列,"{'Signal_Date': Timestamp('2025-01-03 00:00:00'), 'close': 2.61, 'ema5': 2.6886, 'ema10': 2.7665, 'ema20': 2.8698, 'ema60': 2.9977, 'volume_ratio5': 0.6284}"
2025-01-06,空头排列,"{'Signal_Date': Timestamp('2025-01-06 00:00:00'), 'close': 2.63, 'ema5': 2.6691, 'ema10': 2.7417, 'ema20': 2.847, 'ema60': 2.9856, 'volume_ratio5': 0.3791}"
2025-01-07,空头排列,"{'Signal_Date': Timestamp('2025-01-07 00:00:00'), 'close': 2.62, 'ema5': 2.6527, 'ema10': 2.7195, 'ema20': 2.8254, 'ema60': 2.9736, 'volume_ratio5': 1.5026}"
2025-01-08,空头排列,"{'Signal_Date': Timestamp('2025-01-08 00:00:00'), 'close': 2.52, 'ema5': 2.6085, 'ema10': 2.6833, 'ema20': 2.7963, 'ema60': 2.9588, 'volume_ratio5': 1.4009}"
2025-01-09,空头排列,"{'Signal_Date': Timestamp('2025-01-09 00:00:00'), 'close': 2.52, 'ema5': 2.579, 'ema10': 2.6536, 'ema20': 2.77, 'ema60': 2.9444, 'volume_ratio5': 0.969}"
2025-01-10,空头排列,"{'Signal_Date': Timestamp('2025-01-10 00:00:00'), 'close': 2.46, 'ema5': 2.5393, 'ema10': 2.6184, 'ema20': 2.7404, 'ema60': 2.9285, 'volume_ratio5': 1.2104}"
2025-01-13,空头排列,"{'Signal_Date': Timestamp('2025-01-13 00:00:00'), 'close': 2.44, 'ema5': 2.5062, 'ema10': 2.5859, 'ema20': 2.7118, 'ema60': 2.9125, 'volume_ratio5': 0.4593}"
2025-01-14,空头排列,"{'Signal_Date': Timestamp('2025-01-14 00:00:00'), 'close': 2.5, 'ema5': 2.5041, 'ema10': 2.5703, 'ema20': 2.6917, 'ema60': 2.899, 'volume_ratio5': 1.0861}"
2025-01-15,空头排列,"{'Signal_Date': Timestamp('2025-01-15 00:00:00'), 'close': 2.46, 'ema5': 2.4894, 'ema10': 2.5503, 'ema20': 2.6696, 'ema60': 2.8846, 'volume_ratio5': 1.1785}"
2025-01-16,空头排列,"{'Signal_Date': Timestamp('2025-01-16 00:00:00'), 'close': 2.51, 'ema5': 2.4963, 'ema10': 2.5429, 'ema20': 2.6544, 'ema60': 2.8723, 'volume_ratio5': 0.8927}"
2025-01-17,空头排列,"{'Signal_Date': Timestamp('2025-01-17 00:00:00'), 'close': 2.51, 'ema5': 2.5009, 'ema10': 2.537, 'ema20': 2.6406, 'ema60': 2.8604, 'volume_ratio5': 0.8151}"
2025-01-27,空头排列,"{'Signal_Date': Timestamp('2025-01-27 00:00:00'), 'close': 2.48, 'ema5': 2.5013, 'ema10': 2.5206, 'ema20': 2.5865, 'ema60': 2.7997, 'volume_ratio5': 0.3488}"
2025-01-28,空头排列,"{'Signal_Date': Timestamp('2025-01-28 00:00:00'), 'close': 2.42, 'ema5': 2.4742, 'ema10': 2.5023, 'ema20': 2.5706, 'ema60': 2.7873, 'volume_ratio5': 0.0399}"
2025-02-03,空头排列,"{'Signal_Date': Timestamp('2025-02-03 00:00:00'), 'close': 2.5, 'ema5': 2.4828, 'ema10': 2.5019, 'ema20': 2.5639, 'ema60': 2.7779, 'volume_ratio5': 0.1473}"
2025-02-04,空头排列,"{'Signal_Date': Timestamp('2025-02-04 00:00:00'), 'close': 2.54, 'ema5': 2.5019, 'ema10': 2.5088, 'ema20': 2.5616, 'ema60': 2.7701, 'volume_ratio5': 0.1964}"
2025-02-05,空头排列,"{'Signal_Date': Timestamp('2025-02-05 00:00:00'), 'close': 2.49, 'ema5': 2.4979, 'ema10': 2.5054, 'ema20': 2.5548, 'ema60': 2.7609, 'volume_ratio5': 2.2859}"
2025-03-10,空头排列,"{'Signal_Date': Timestamp('2025-03-10 00:00:00'), 'close': 2.6, 'ema5': 2.6471, 'ema10': 2.6716, 'ema20': 2.6747, 'ema60': 2.7229, 'volume_ratio5': 0.6752}"
2025-03-11,空头排列,"{'Signal_Date': Timestamp('2025-03-11 00:00:00'), 'close': 2.61, 'ema5': 2.6348, 'ema10': 2.6604, 'ema20': 2.6685, 'ema60': 2.7192, 'volume_ratio5': 0.5946}"
2025-03-12,空头排列,"{'Signal_Date': Timestamp('2025-03-12 00:00:00'), 'close': 2.54, 'ema5': 2.6032, 'ema10': 2.6385, 'ema20': 2.6563, 'ema60': 2.7133, 'volume_ratio5': 0.7125}"
2025-03-13,空头排列,"{'Signal_Date': Timestamp('2025-03-13 00:00:00'), 'close': 2.52, 'ema5': 2.5755, 'ema10': 2.6169, 'ema20': 2.6433, 'ema60': 2.707, 'volume_ratio5': 0.7903}"
2025-05-19,空头排列,"{'Signal_Date': Timestamp('2025-05-19 00:00:00'), 'close': 2.79, 'ema5': 2.822, 'ema10': 2.8698, 'ema20': 2.9257, 'ema60': 2.9329, 'volume_ratio5': 0.9307}"
2025-05-20,空头排列,"{'Signal_Date': Timestamp('2025-05-20 00:00:00'), 'close': 2.79, 'ema5': 2.8113, 'ema10': 2.8553, 'ema20': 2.9128, 'ema60': 2.9282, 'volume_ratio5': 1.1514}"
