stock_code,stock_name,quarter,period_end,available_date,inst_ownership_pct_chg,holder_quantity_chg_pct,inst_participation_chg,q_inst_flow_raw,q_inst_flow_z,q_ifa_zscore,q_return,q_trend_score,q_position_52w,c_state,f_state,p_state,structural_regime,resolve_method,core_score,data_quality,source_period,cpd,fpd,cfd,cpd_flag,fpd_flag,cfd_flag
00354,中软国际,2004/Q4,2004-12-31,2005-02-14,,,,,,0.0,,,,,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00354,中软国际,2005/Q1,2005-03-31,2005-05-15,-18.293999999999997,-31.75867390113993,-25.0,,,0.0,,,,,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00354,中软国际,2005/Q2,2005-06-30,2005-08-14,0.0,0.0,0.0,,,0.0,,,,C→,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00354,中软国际,2005/Q3,2005-09-30,2005-11-14,0.0,0.0,0.0,,,0.0,,,,C→,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00354,中软国际,2005/Q4,2005-12-31,2006-02-14,16.572000000000003,49.26325771391057,33.33333333333333,,,0.0,,,,,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00354,中软国际,2006/Q1,2006-03-31,2006-05-15,-5.073,-9.077580940745266,-25.0,,,0.0,,,,C↓,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00354,中软国际,2006/Q2,2006-06-30,2006-08-14,-1.5420000000000016,0.042999193765116905,0.0,,,0.0,,,,C↓,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00354,中软国际,2006/Q3,2006-09-30,2006-11-14,-0.25900000000000034,-0.5265137269650244,0.0,,,0.0,,,,C→,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00354,中软国际,2006/Q4,2006-12-31,2007-02-14,-2.7820000000000036,-5.276802592492573,166.66666666666669,,,0.0,,,,C↓,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00354,中软国际,2007/Q1,2007-03-31,2007-05-15,1.4230000000000018,3.079025829627095,-12.5,,,0.0,,,,C↑,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00354,中软国际,2007/Q2,2007-06-30,2007-08-14,-3.046999999999997,-0.019358060001721817,-14.285714285714285,,,0.0,,,,C↓,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00354,中软国际,2007/Q3,2007-09-30,2007-11-14,-4.25,9.604691692716258,33.33333333333333,,,0.0,,,,C↓,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00354,中软国际,2007/Q4,2007-12-31,2008-02-14,16.57,42.20236743141263,0.0,,,0.0,,,,,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00354,中软国际,2008/Q1,2008-03-31,2008-05-15,-5.503,-9.6677434240886,-12.5,,,0.0,,,,C↓,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00354,中软国际,2008/Q2,2008-06-30,2008-08-14,-0.6039999999999992,0.06680420473523922,0.0,,,0.0,,,,C↓,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00354,中软国际,2008/Q3,2008-09-30,2008-11-14,-0.8060000000000045,-1.0956429539162362,-14.285714285714285,,,0.0,,,,C↓,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00354,中软国际,2008/Q4,2008-12-31,2009-02-14,2.3800000000000026,4.760675785670326,0.0,,,0.0,,,,C↑,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00354,中软国际,2009/Q1,2009-03-31,2009-05-15,3.6580000000000013,6.981337906725539,16.666666666666664,,,0.0,,,,C↑,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00354,中软国际,2009/Q2,2009-06-30,2009-08-14,0.20299999999999585,0.5721575502525003,14.285714285714285,,,0.0,,,,C→,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00354,中软国际,2009/Q3,2009-09-30,2009-11-14,2.2989999999999995,4.210437595917099,-12.5,,,0.0,,,,C↑,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00354,中软国际,2009/Q4,2009-12-31,2010-02-14,0.0800000000000054,0.21357423722523924,-14.285714285714285,,,0.0,,,,C→,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00354,中软国际,2010/Q1,2010-03-31,2010-05-15,0.08299999999999841,0.44521748931746236,16.666666666666664,,,0.0,,12.52380952380952,0.47619047619047616,C→,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00354,中软国际,2010/Q2,2010-06-30,2010-08-14,-2.4480000000000004,0.36939498043701813,14.285714285714285,,,0.0,45.205479452054796,81.77777777777777,0.588888888888889,C↓,F_UNKNOWN,P↑,STRUCTURAL_DIVERGENCE,fallback_f_missing,55.0,C,,,,,0,0,0
00354,中软国际,2010/Q3,2010-09-30,2010-11-14,-1.0189999999999984,0.1053919771789365,0.0,,,0.0,59.43396226415094,86.64614925492445,0.7483870967741935,C↓,F_UNKNOWN,P↑,STRUCTURAL_DIVERGENCE,fallback_f_missing,55.0,C,,,,,0,0,0
00354,中软国际,2010/Q4,2010-12-31,2011-02-14,-10.893,-9.999995972583225,37.5,,,0.0,-6.508875739644959,83.54838709677418,0.6774193548387097,C↓,F_UNKNOWN,P↓,STRUCTURAL_DECLINE,fallback_f_missing,20.0,C,,,,,0,0,0
00354,中软国际,2011/Q1,2011-03-31,2011-05-15,-1.7319999999999993,-2.763859665799549,9.090909090909092,,,0.0,-0.6329113924050667,82.84934646261662,0.6277372262773723,C↓,F_UNKNOWN,P→,STRUCTURAL_DECLINE,hold_missing_factor,20.0,C,,,,,0,0,0
00354,中软国际,2011/Q2,2011-06-30,2011-08-14,6.545999999999999,34.39670078940809,25.0,,,0.0,29.299363057324832,90.97889714920032,0.8512396694214874,,F_UNKNOWN,P↑,STRUCTURAL_DECLINE,hold_missing_factor,20.0,C,,,,,0,0,0
00354,中软国际,2011/Q3,2011-09-30,2011-11-14,-1.608000000000004,-1.6837167569148084,-6.666666666666667,,,0.0,-9.85221674876846,77.13178294573642,0.3565891472868217,C↓,F_UNKNOWN,P↓,STRUCTURAL_DECLINE,fallback_f_missing,20.0,C,,,,,0,0,0
00354,中软国际,2011/Q4,2011-12-31,2012-02-14,0.6940000000000026,13.119430823917217,14.285714285714285,,,0.0,-2.732240437158473,76.68565355476413,0.31782945736434104,C↑,F_UNKNOWN,P↓,STRUCTURAL_BOTTOM_CANDIDATE,fallback_f_missing,45.0,C,,,,,0,0,0
00354,中软国际,2012/Q1,2012-03-31,2012-05-15,-3.186,-5.986552451036756,18.75,,,0.0,12.921348314606718,81.07126606495181,0.47154471544715426,C↓,F_UNKNOWN,P↑,STRUCTURAL_DIVERGENCE,fallback_f_missing,55.0,C,,,,,0,0,0
00354,中软国际,2012/Q2,2012-06-30,2012-08-14,-3.0260000000000034,-5.803970725550276,15.789473684210526,,,0.0,-26.86567164179103,69.99999999999999,0.0,C↓,F_UNKNOWN,P↓,STRUCTURAL_DECLINE,fallback_f_missing,20.0,C,,,,,0,0,0
00354,中软国际,2012/Q3,2012-09-30,2012-11-14,4.988000000000007,16.459010644636113,0.0,,,0.0,6.1224489795918435,80.10752503835036,0.3820224719101125,C↑,F_UNKNOWN,P↑,STRUCTURAL_ACCUMULATION,fallback_f_missing,70.0,C,,,,,0,0,0
00354,中软国际,2012/Q4,2012-12-31,2013-02-14,2.9409999999999954,6.363929224630523,9.090909090909092,,,0.0,-8.974358974358987,74.4943820224719,0.22471910112359547,C↑,F_UNKNOWN,P↓,STRUCTURAL_BOTTOM_CANDIDATE,fallback_f_missing,45.0,C,,筹码顶背离,,,1,0,0
00354,中软国际,2013/Q1,2013-03-31,2013-05-15,0.9450000000000003,1.9799281365275767,-4.166666666666666,,,0.0,-3.5211267605633645,61.52941176470587,0.1764705882352943,C↑,F_UNKNOWN,P↓,STRUCTURAL_BOTTOM_CANDIDATE,fallback_f_missing,45.0,C,,,,,0,0,0
00354,中软国际,2013/Q2,2013-06-30,2013-08-14,-2.100999999999999,-0.20598737249124385,-8.695652173913043,,,0.0,27.73722627737225,68.81632653061223,0.5408163265306122,C↓,F_UNKNOWN,P↑,STRUCTURAL_DIVERGENCE,fallback_f_missing,55.0,C,,筹码底背离,,,1,0,0
00354,中软国际,2013/Q3,2013-09-30,2013-11-14,3.1940000000000026,7.660222784263711,14.285714285714285,,,0.0,0.0,68.32258064516127,0.5161290322580644,C↑,F_UNKNOWN,P→,STRUCTURAL_DIVERGENCE,hold_missing_factor,55.0,C,,筹码顶背离,,,1,0,0
00354,中软国际,2013/Q4,2013-12-31,2014-02-14,-3.321000000000005,-4.199909606635156,-16.666666666666664,,,0.0,-6.2857142857142945,65.69230769230768,0.3846153846153844,C↓,F_UNKNOWN,P↓,STRUCTURAL_DECLINE,fallback_f_missing,20.0,C,,,,,0,0,0
00354,中软国际,2014/Q1,2014-03-31,2014-05-15,-0.6099999999999994,-0.9228619194134251,5.0,,,0.0,28.65853658536586,82.11212728032824,0.5704225352112674,C↓,F_UNKNOWN,P↑,STRUCTURAL_DIVERGENCE,fallback_f_missing,55.0,C,,筹码底背离,,,1,0,0
00354,中软国际,2014/Q2,2014-06-30,2014-08-14,2.600999999999999,6.274332026794354,19.047619047619047,,,0.0,-12.796208530805675,76.03174603174602,0.3015873015873016,C↑,F_UNKNOWN,P↓,STRUCTURAL_BOTTOM_CANDIDATE,fallback_f_missing,45.0,C,,筹码顶背离,,,1,0,0
