stock_code,stock_name,quarter,period_end,available_date,inst_ownership_pct_chg,holder_quantity_chg_pct,inst_participation_chg,q_inst_flow_raw,q_inst_flow_z,q_ifa_zscore,q_return,q_trend_score,q_position_52w,c_state,f_state,p_state,structural_regime,resolve_method,core_score,data_quality,source_period,cpd,fpd,cfd,cpd_flag,fpd_flag,cfd_flag
01951,锦鑫生殖,2015/Q4,2015-12-31,2016-02-14,,,,,,0.0,,,,,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
01951,锦鑫生殖,2016/Q1,2016-03-31,2016-05-15,0.0,0.0,0.0,,,0.0,,,,C→,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
01951,锦鑫生殖,2019/Q1,2019-03-31,2019-05-15,0.007,153.33333333333334,0.0,,,0.0,,,,,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
01951,锦鑫生殖,2019/Q2,2019-06-30,2019-08-14,61.806000000000004,968108.4651315791,1700.0,,,0.0,,4.880416182785539,,,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
01951,锦鑫生殖,2019/Q3,2019-09-30,2019-11-14,1.4809999999999945,4.698390832285876,22.22222222222222,,,0.0,30.823529411764696,92.19650524484426,0.7361477572559366,C↑,F_UNKNOWN,P↑,STRUCTURAL_ACCUMULATION,fallback_f_missing,70.0,C,,,,,0,0,0
01951,锦鑫生殖,2019/Q4,2019-12-31,2020-02-14,0.4540000000000006,0.7181300639764101,86.36363636363636,,,0.0,-8.453237410071935,75.66615620214394,0.2833078101071975,C→,F_UNKNOWN,P↓,STRUCTURAL_ACCUMULATION,hold_missing_factor,70.0,C,,,,,0,0,0
01951,锦鑫生殖,2020/Q1,2020-03-31,2020-05-15,0.4209999999999994,0.6608938223382518,9.75609756097561,,,0.0,-17.878192534381142,73.59817915231142,0.15254237288135583,C→,F_UNKNOWN,P↓,STRUCTURAL_ACCUMULATION,hold_missing_factor,70.0,C,,,,,0,0,0
01951,锦鑫生殖,2020/Q2,2020-06-30,2020-08-14,2.2990000000000066,3.37425354085444,6.666666666666667,,,0.0,37.55980861244019,89.38976147034519,0.5619295958279009,C↑,F_UNKNOWN,P↑,STRUCTURAL_ACCUMULATION,fallback_f_missing,70.0,C,,,,,0,0,0
01951,锦鑫生殖,2020/Q3,2020-09-30,2020-11-14,-3.1200000000000045,-4.768927330531425,-2.083333333333333,,,0.0,-16.695652173913047,78.08405159485324,0.3116036505867014,C↓,F_UNKNOWN,P↓,STRUCTURAL_DECLINE,fallback_f_missing,20.0,C,,,,,0,0,0
01951,锦鑫生殖,2020/Q4,2020-12-31,2021-02-14,6.650999999999996,10.586666229222761,100.0,,,0.0,63.048016701461364,99.99999999999997,1.0,C↑,F_UNKNOWN,P↑,STRUCTURAL_ACCUMULATION,fallback_f_missing,70.0,C,,,,,0,0,0
01951,锦鑫生殖,2021/Q1,2021-03-31,2021-05-15,-0.762999999999991,2.0887281935221695,10.638297872340425,-192753560.0,,0.0,5.889884763124198,86.28712283418778,0.5821596244131455,C↓,F→,P↑,STRUCTURAL_ACCUMULATION,hold_unmapped,70.0,C,,,,,0,0,0
01951,锦鑫生殖,2021/Q2,2021-06-30,2021-08-14,0.840999999999994,1.214178124989942,25.961538461538463,186088480.0,,0.0,17.412333736396633,89.96750764479418,0.7531319086219603,C↑,F→,P↑,STRUCTURAL_ACCUMULATION,hold_unmapped,70.0,C,,,,,0,0,0
01951,锦鑫生殖,2021/Q3,2021-09-30,2021-11-14,-1.8810000000000002,-2.684414522117529,1.5267175572519083,-266943910.0,,0.0,-41.1946446961895,73.27192336035371,0.16359616801768612,C↓,F→,P↓,STRUCTURAL_ACCUMULATION,hold_unmapped,70.0,C,,,,,0,0,0
01951,锦鑫生殖,2021/Q4,2021-12-31,2022-02-14,-9.829999999999998,-14.414504235330769,-3.7593984962406015,249693330.0,0.0,0.0,-25.306479859894925,70.91152815013403,0.045576407506702395,C↓,F→,P↓,STRUCTURAL_ACCUMULATION,hold_unmapped,70.0,C,,,,,0,0,0
01951,锦鑫生殖,2022/Q1,2022-03-31,2022-05-15,-1.7749999999999986,-3.2619407571237753,-1.5625,258996740.0,0.0,0.0,-31.41852286049238,51.21780863562563,0.0593659942363112,C↓,F→,P↓,STRUCTURAL_ACCUMULATION,hold_unmapped,70.0,C,,,,,0,0,0
01951,锦鑫生殖,2022/Q2,2022-06-30,2022-08-14,-6.1370000000000005,-10.845123713592821,-1.5873015873015872,64357020.0,0.0,0.0,21.88034188034189,63.02196924305971,0.1677651288196525,C↓,F→,P↑,STRUCTURAL_ACCUMULATION,hold_unmapped,70.0,C,,筹码底背离,,,1,0,0
01951,锦鑫生殖,2022/Q3,2022-09-30,2022-11-14,-4.192999999999998,-7.760574831998427,-1.6129032258064515,-103341030.0,0.0,0.0,-47.405329593267886,41.33333333333333,0.0,C↓,F→,P↓,STRUCTURAL_ACCUMULATION,hold_unmapped,70.0,C,,,,,0,0,0
