stock_code,stock_name,week_end,w_volume_ratio,w_volume_breakout,w_volume_shrink,w_turnover_deviation,w_turnover_spike,w_vwap_deviation,w_ma_slope,w_breakout,w_breakdown,tactical_signal,data_quality
00788,中国铁塔,2018-08-10,,0,0,,0,-0.1760128207731343,,0,0,Consolidation,A
00788,中国铁塔,2018-08-17,,0,0,,0,-0.21229039540338746,,0,0,Consolidation,A
00788,中国铁塔,2018-08-24,,0,0,,0,-0.21049254180092558,加速,0,0,Consolidation,A
00788,中国铁塔,2018-08-31,,0,0,,0,-0.22607009639771847,减速,0,0,Consolidation,A
00788,中国铁塔,2018-09-07,,0,0,,0,-0.18211957467550133,减速,0,0,Consolidation,A
00788,中国铁塔,2018-09-14,,0,0,,0,-0.2186611324225317,加速,0,0,Consolidation,A
00788,中国铁塔,2018-09-21,,0,0,,0,-0.21360403249093673,加速,0,0,Consolidation,A
00788,中国铁塔,2018-09-28,,0,0,-0.703304113283884,0,-0.2404228671577502,减速,0,0,Consolidation,A
00788,中国铁塔,2018-10-05,,0,0,-0.8303010254713861,0,-0.2250798593461284,加速,0,0,Consolidation,A
00788,中国铁塔,2018-10-12,0.22605816503264897,0,1,-0.7453255963894261,0,-0.2010491111014472,加速,0,0,Consolidation,A
00788,中国铁塔,2018-10-19,0.16961769836974724,0,1,-0.8083623693379791,0,-0.2103295893704502,平稳,0,0,Consolidation,A
00788,中国铁塔,2018-10-26,0.4502376458864043,0,1,-0.4974203338391503,0,-0.21935321412736208,减速,0,0,Consolidation,A
00788,中国铁塔,2018-11-02,0.4252546179397525,0,1,-0.5285171102661597,0,-0.22970219196230035,加速,0,0,Consolidation,A
00788,中国铁塔,2018-11-09,0.5564758341710326,0,0,-0.3234759623327276,0,-0.22014195481252619,平稳,0,0,Consolidation,A
00788,中国铁塔,2018-11-16,0.38869500047076233,0,1,-0.448707592891761,0,-0.21022403266523237,加速,0,0,Consolidation,A
00788,中国铁塔,2018-11-23,0.5572224857184743,0,0,-0.06020231926967701,0,-0.2306224375693865,减速,0,0,Consolidation,A
00788,中国铁塔,2018-11-30,0.5728841458216115,0,0,-0.03691529709228847,0,-0.2095776271751092,加速,0,0,Consolidation,A
00788,中国铁塔,2018-12-07,1.3878210282637586,0,0,1.5076841547429787,1,-0.18392099879458812,加速,0,0,Consolidation,A
00788,中国铁塔,2018-12-14,1.5066939906928867,0,0,1.540553549939831,1,-0.16140034171698836,加速,0,0,Consolidation,A
00788,中国铁塔,2018-12-21,1.3931503525246325,0,0,1.1966996699669967,0,-0.13735192346521197,加速,0,0,Consolidation,A
00788,中国铁塔,2018-12-28,0.7327999710554747,0,0,-0.03188529852343247,0,-0.2113746776855211,减速,0,0,Consolidation,A
00788,中国铁塔,2019-01-04,0.8099198860329535,0,0,-0.08051365674684041,0,-0.1636744340796138,减速,0,0,Consolidation,A
00788,中国铁塔,2019-01-11,1.9573908502516972,1,0,0.8665223665223667,0,-0.1782613236427366,加速,0,0,Consolidation,A
00788,中国铁塔,2019-01-18,1.3511602315936992,0,0,0.2184789859906604,0,-0.15990627162851678,平稳,0,0,Consolidation,A
00788,中国铁塔,2019-01-25,1.8989608227093928,1,0,0.467741935483871,0,-0.11116149708150092,加速,0,0,Consolidation,A
00788,中国铁塔,2019-02-01,2.0118511493274895,1,0,0.48735894872161145,0,-0.16995871423902154,减速,0,0,Consolidation,A
00788,中国铁塔,2019-02-08,1.2358510894729666,0,0,-0.09209794101279933,0,-0.14066012078029233,减速,0,0,Consolidation,A
00788,中国铁塔,2019-02-15,2.781704338681322,1,0,1.012354651162791,0,-0.12725095996596691,加速,0,0,Consolidation,A
00788,中国铁塔,2019-02-22,2.0349125638581733,1,0,0.4876556939501777,0,-0.1089404062236351,加速,0,0,Consolidation,A
00788,中国铁塔,2019-03-01,1.5378122367006342,0,0,0.13108732157850533,0,-0.1275248615271939,减速,0,0,Consolidation,A
00788,中国铁塔,2019-03-08,1.846891913040448,1,0,0.4304207119741099,0,-0.16614017779098955,减速,0,0,Pullback,A
00788,中国铁塔,2019-03-15,0.9141025901850844,0,0,-0.2546738678853345,0,-0.16413111537657943,平稳,0,0,Consolidation,A
00788,中国铁塔,2019-03-22,0.821169167670307,0,0,-0.29635956015800147,0,-0.11780349096240283,加速,0,0,Consolidation,A
00788,中国铁塔,2019-03-29,0.5333544697979835,0,0,-0.5397860962566845,0,-0.13695215659049798,减速,0,0,Consolidation,A
00788,中国铁塔,2019-04-05,0.9594279538290897,0,0,-0.16874610106051147,0,-0.12895037460457948,加速,0,0,Consolidation,A
00788,中国铁塔,2019-04-12,1.6533885904556018,0,0,0.47840064295760487,0,-0.11804177157913309,加速,0,0,Consolidation,A
00788,中国铁塔,2019-04-19,0.9269645521027086,0,0,-0.15732350891167968,0,-0.09109521238883589,加速,0,0,Consolidation,A
00788,中国铁塔,2019-04-26,0.987052708746769,0,0,-0.09619418639496558,0,-0.14151735644267627,减速,0,0,Consolidation,A
00788,中国铁塔,2019-05-03,0.6117461055267887,0,0,-0.43173086906863256,0,-0.10291538141775092,平稳,0,0,Consolidation,A
00788,中国铁塔,2019-05-10,1.2891701292096112,0,0,0.1654367770243319,0,-0.1356893007441674,减速,0,0,Pullback,A
00788,中国铁塔,2019-05-17,0.8326141604389378,0,0,-0.17619353457503728,0,-0.1760125564727213,减速,0,0,Pullback,A
00788,中国铁塔,2019-05-24,1.5660353970116911,0,0,0.6159275255451382,0,-0.18935133045525943,减速,0,0,Consolidation,A
00788,中国铁塔,2019-05-31,0.8082744152048267,0,0,-0.15278377211911942,0,-0.15153546970705034,加速,0,0,Consolidation,A
00788,中国铁塔,2019-06-07,1.1862636131286677,0,0,0.3014301430143014,0,-0.12670842481228162,加速,0,0,Consolidation,A
00788,中国铁塔,2019-06-14,0.53515302458297,0,0,-0.4140476456772173,0,-0.13233875913578408,平稳,0,0,Consolidation,A
00788,中国铁塔,2019-06-21,0.9164420272565855,0,0,-0.024786137310813805,0,-0.08806227806516276,加速,0,0,Consolidation,A
00788,中国铁塔,2019-06-28,0.5754099524363825,0,0,-0.39889286877238694,0,-0.1284893930836699,减速,0,0,Consolidation,A
00788,中国铁塔,2019-07-05,0.6702308911395544,0,0,-0.3275614867100475,0,-0.1187992860448599,加速,0,0,Consolidation,A
00788,中国铁塔,2019-07-12,0.5287242939837514,0,0,-0.446307915057915,0,-0.10915039514949632,减速,0,0,Consolidation,A
00788,中国铁塔,2019-07-19,0.4730217796272954,0,1,-0.5054792795062351,0,-0.11135935304969902,减速,0,0,Consolidation,A
00788,中国铁塔,2019-07-26,0.6515073420092086,0,0,-0.32770358732652516,0,-0.13368145116193497,减速,0,0,Pullback,A
00788,中国铁塔,2019-08-02,0.6465937453099079,0,0,-0.33999736945942394,0,-0.15236312929860762,减速,0,0,Pullback,A
00788,中国铁塔,2019-08-09,1.0970747715385492,0,0,0.17155266015200898,0,-0.1376043543492821,减速,0,0,Consolidation,A
00788,中国铁塔,2019-08-16,0.9800689874501224,0,0,0.06880671813625883,0,-0.1636961234513873,减速,0,0,Consolidation,A
00788,中国铁塔,2019-08-23,0.7873456968605572,0,0,-0.06087346694585705,0,-0.14704006271447934,加速,0,0,Consolidation,A
00788,中国铁塔,2019-08-30,0.8327776380416166,0,0,-0.0417301248857751,0,-0.138011320124106,平稳,0,0,Consolidation,A
00788,中国铁塔,2019-09-06,0.7435236350441369,0,0,-0.09740046067785457,0,-0.09999899139324209,加速,0,0,Consolidation,A
00788,中国铁塔,2019-09-13,0.7476907818238333,0,0,-0.11412151067323473,0,-0.12644637514867774,减速,0,0,Consolidation,A
00788,中国铁塔,2019-09-20,0.5508609750595423,0,0,-0.3100367840252233,0,-0.13195779607799285,平稳,0,0,Consolidation,A
00788,中国铁塔,2019-09-27,0.5462631557103547,0,0,-0.33902263744160965,0,-0.15691741529691572,减速,0,0,Consolidation,A
00788,中国铁塔,2019-10-04,0.48271183206277996,0,1,-0.410751076980708,0,-0.1475365722943195,平稳,0,0,Consolidation,A
00788,中国铁塔,2019-10-11,0.5821603257653681,0,0,-0.3462857142857142,0,-0.14688123959285881,平稳,0,0,Consolidation,A
00788,中国铁塔,2019-10-18,1.2561669468849614,0,0,0.3407649084647453,0,-0.14238418113910034,平稳,0,0,Consolidation,A
00788,中国铁塔,2019-10-25,0.6771338869304768,0,0,-0.3125,0,-0.16545069122667722,减速,0,1,Breakdown,A
00788,中国铁塔,2019-11-01,1.086520469489141,0,0,0.09518599562363228,0,-0.10003380354496139,加速,0,0,Consolidation,A
00788,中国铁塔,2019-11-08,1.0676931716403446,0,0,0.08971678388139126,0,-0.16906972311545032,减速,0,0,Consolidation,A
00788,中国铁塔,2019-11-15,0.8894912816927396,0,0,-0.05699481865284972,0,-0.16151317075675065,减速,0,0,Consolidation,A
00788,中国铁塔,2019-11-22,0.5616762366435799,0,0,-0.3881067451145199,0,-0.14597485119213882,加速,0,0,Consolidation,A
00788,中国铁塔,2019-11-29,0.8868069117595329,0,0,-0.008426966292134797,0,-0.1709860086059517,减速,0,0,Consolidation,A
00788,中国铁塔,2019-12-06,0.6764820634575914,0,0,-0.22401073105298475,0,-0.15801973240729073,平稳,0,0,Consolidation,A
00788,中国铁塔,2019-12-13,0.8244938301325146,0,0,-0.041543026706231445,0,-0.13486393339360914,加速,0,0,Consolidation,A
00788,中国铁塔,2019-12-20,1.5287082145114725,0,0,0.7084132055378061,0,-0.1612140493830455,平稳,0,0,Consolidation,A
00788,中国铁塔,2019-12-27,0.24086726275845474,0,1,-0.7372862536087053,0,-0.13528062909138272,平稳,0,0,Consolidation,A
