stock_code,stock_name,quarter,period_end,available_date,inst_ownership_pct_chg,holder_quantity_chg_pct,inst_participation_chg,q_inst_flow_raw,q_inst_flow_z,q_ifa_zscore,q_return,q_trend_score,q_position_52w,c_state,f_state,p_state,structural_regime,resolve_method,core_score,data_quality,source_period,cpd,fpd,cfd,cpd_flag,fpd_flag,cfd_flag
00700,腾讯控股,2004/Q2,2004-06-30,2004-08-14,,,,,,0.0,,,,,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2004/Q3,2004-09-30,2004-11-14,1.413,113.02493892105791,13.043478260869565,,,0.0,,,,,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2004/Q4,2004-12-31,2005-02-14,38.291000000000004,1395.6112730314305,15.384615384615385,,,0.0,,,,,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2005/Q1,2005-03-31,2005-05-15,-0.9130000000000038,-2.026366963853211,26.666666666666668,,,0.0,,,,C↓,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2005/Q2,2005-06-30,2005-08-14,1.9879999999999995,5.194584598168912,18.421052631578945,,,0.0,,,,C↑,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2005/Q3,2005-09-30,2005-11-14,0.1630000000000038,0.38715013328497466,8.88888888888889,,,0.0,,,,C→,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2005/Q4,2005-12-31,2006-02-14,0.8269999999999982,1.7657032091636045,8.16326530612245,,,0.0,,,,C↑,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2006/Q1,2006-03-31,2006-05-15,1.3759999999999977,3.190509861852852,1.8867924528301887,,,0.0,,,,C↑,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2006/Q2,2006-06-30,2006-08-14,1.044000000000004,1.878485337882767,18.51851851851852,,,0.0,,,,C↑,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2006/Q3,2006-09-30,2006-11-14,-0.33899999999999864,-0.7433196913696948,6.25,,,0.0,,,,C→,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2006/Q4,2006-12-31,2007-02-14,1.1439999999999984,2.9535827481661157,16.176470588235293,,,0.0,,,,C↑,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2007/Q1,2007-03-31,2007-05-15,1.9609999999999985,4.230185440079508,16.455696202531644,,,0.0,,,,C↑,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2007/Q2,2007-06-30,2007-08-14,0.5720000000000027,1.977237499366694,15.217391304347828,,,0.0,,,,C↑,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2007/Q3,2007-09-30,2007-11-14,1.0379999999999967,2.1238634333477946,8.49056603773585,,,0.0,,,,C↑,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2007/Q4,2007-12-31,2008-02-14,1.7890000000000015,3.9474766063848477,38.26086956521739,,,0.0,,,,C↑,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2008/Q1,2008-03-31,2008-05-15,-0.6360000000000028,-0.959706022756103,3.1446540880503147,,,0.0,,,,C↓,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2008/Q2,2008-06-30,2008-08-14,2.754000000000005,5.585958217214014,4.2682926829268295,,,0.0,,,,C↑,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2008/Q3,2008-09-30,2008-11-14,-0.38000000000000256,-0.6073650041494622,1.1695906432748537,,,0.0,,,,C→,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2008/Q4,2008-12-31,2009-02-14,2.213000000000001,3.9370693957934604,24.277456647398843,,,0.0,,,,C↑,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2009/Q1,2009-03-31,2009-05-15,2.676000000000002,4.944242048998387,11.162790697674419,,,0.0,,,,C↑,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2009/Q2,2009-06-30,2009-08-14,2.6879999999999953,4.920364332333824,18.828451882845187,,,0.0,,,,C↑,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2009/Q3,2009-09-30,2009-11-14,-1.5919999999999987,-1.9444110068505314,6.690140845070422,,,0.0,,,,C↓,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2009/Q4,2009-12-31,2010-02-14,0.4339999999999975,0.36744913150790126,14.85148514851485,,,0.0,,,,C→,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2010/Q1,2010-03-31,2010-05-15,-1.1280000000000001,-1.645193113903661,4.310344827586207,,,0.0,,13.281879194630871,0.5140939597315437,C↓,F_UNKNOWN,,STATE_UNDETERMINED,fallback_f_missing,,C,,,,,0,0,0
00700,腾讯控股,2010/Q2,2010-06-30,2010-08-14,0.5579999999999998,1.275862354036184,4.132231404958678,,,0.0,-87.59541984732824,35.229437229437224,0.11147186147186147,C↑,F_UNKNOWN,P↓,STRUCTURAL_BOTTOM_CANDIDATE,fallback_f_missing,45.0,C,,,,,0,0,0
00700,腾讯控股,2010/Q3,2010-09-30,2010-11-14,0.7960000000000065,1.5376919894924197,3.1746031746031744,,,0.0,1109.2307692307693,59.16883116883116,0.8917748917748918,C↑,F_UNKNOWN,P↑,STRUCTURAL_ACCUMULATION,fallback_f_missing,70.0,C,,,,,0,0,0
00700,腾讯控股,2010/Q4,2010-12-31,2011-02-14,5.10799999999999,8.495991519845877,0.7692307692307693,,,0.0,-1.653944020356235,84.0311418685121,0.7015570934256056,C↑,F_UNKNOWN,P→,STRUCTURAL_ACCUMULATION,hold_missing_factor,70.0,B,,,,,0,0,0
00700,腾讯控股,2011/Q1,2011-03-31,2011-05-15,-3.5119999999999933,-5.317044527631037,0.5089058524173028,,,0.0,49.15912031047864,83.00928454396504,0.6504642271982524,C↓,F_UNKNOWN,P↑,STRUCTURAL_DIVERGENCE,fallback_f_missing,55.0,C,,,,,0,0,0
00700,腾讯控股,2011/Q2,2011-06-30,2011-08-14,0.43299999999999983,0.7472915898888557,7.848101265822785,,,0.0,35.55941023417175,87.24484104852202,0.8622420524261015,C→,F_UNKNOWN,P↑,STRUCTURAL_DIVERGENCE,hold_missing_factor,55.0,B,,,,,0,0,0
