stock_code,stock_name,decision_date,structural_regime,monthly_behavior_state,tactical_signal,chip_stability_confidence,mtf_regime,qcfp_score,structure_behavior_alignment,market_context,data_quality,catalyst_score,align_method,action_signal,base_action,base_target,risk_level,des_score,des_band,final_action,final_target,risk_override_active,alignment_override,risk_score,risk_reasons
01951,锦鑫生殖,2021-01-22,STRUCTURAL_DECLINE,Improving,Consolidation,Low,BEARISH_CONFIRMED,20.0,Divergence,risk_on,C,2.0,fallback,EXIT,EXIT,0.0,Extreme,0,NORMAL,EXIT,0.0,0,0,6,基础:BEARISH_CONFIRMED(3)；结构-行为背离+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-01-29,STRUCTURAL_DECLINE,Improving,Consolidation,Low,BEARISH_CONFIRMED,20.0,Divergence,risk_off,C,2.0,fallback,EXIT,EXIT,0.0,Extreme,0,NORMAL,EXIT,0.0,0,0,7,基础:BEARISH_CONFIRMED(3)；结构-行为背离+1；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-02-05,STRUCTURAL_DECLINE,Stable,Breakout,Low,BEARISH_CONFIRMED,20.0,Aligned,risk_on,C,2.0,fallback,EXIT,EXIT,0.0,Extreme,0,NORMAL,EXIT,0.0,0,0,5,基础:BEARISH_CONFIRMED(3)；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-02-12,STRUCTURAL_DECLINE,Stable,Consolidation,Low,BEARISH_CONFIRMED,20.0,Aligned,risk_on,C,2.0,fallback,EXIT,EXIT,0.0,Extreme,0,NORMAL,EXIT,0.0,0,0,5,基础:BEARISH_CONFIRMED(3)；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-02-19,STRUCTURAL_ACCUMULATION,Stable,Consolidation,High,BULLISH_STABLE,75.0,Aligned,risk_on,C,1.0,fallback,HOLD,HOLD,0.75,Low,0,NORMAL,HOLD,0.75,0,0,2,基础:BULLISH_STABLE(1)；数据质量C+1
01951,锦鑫生殖,2021-02-26,STRUCTURAL_ACCUMULATION,Stable,Pullback,High,BULLISH_STABLE,75.0,Aligned,risk_off,C,1.0,fallback,HOLD,HOLD,0.75,Medium,1,NORMAL,HOLD,0.75,0,0,3,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1
01951,锦鑫生殖,2021-03-05,STRUCTURAL_ACCUMULATION,Improving,Consolidation,High,BULLISH_STABLE,75.0,Aligned,risk_on,C,1.0,matrix,HOLD,HOLD,0.75,Low,1,NORMAL,HOLD,0.75,0,0,2,基础:BULLISH_STABLE(1)；数据质量C+1
01951,锦鑫生殖,2021-03-12,STRUCTURAL_ACCUMULATION,Improving,Consolidation,High,BULLISH_STABLE,75.0,Aligned,risk_on,C,1.0,matrix,HOLD,HOLD,0.75,Low,3,WATCH,HOLD,0.75,0,0,2,基础:BULLISH_STABLE(1)；数据质量C+1
01951,锦鑫生殖,2021-03-19,STRUCTURAL_ACCUMULATION,Improving,Pullback,High,BULLISH_STABLE,75.0,Aligned,risk_on,C,1.0,fallback,HOLD,HOLD,0.75,Low,3,WATCH,HOLD,0.75,0,0,2,基础:BULLISH_STABLE(1)；数据质量C+1
01951,锦鑫生殖,2021-03-26,STRUCTURAL_ACCUMULATION,Improving,Pullback,High,BULLISH_STABLE,75.0,Aligned,risk_on,C,1.0,fallback,HOLD,HOLD,0.75,Low,4,WATCH,HOLD,0.75,0,0,2,基础:BULLISH_STABLE(1)；数据质量C+1
01951,锦鑫生殖,2021-04-02,STRUCTURAL_ACCUMULATION,Stable,Consolidation,High,BULLISH_STABLE,75.0,Aligned,risk_on,C,1.0,fallback,HOLD,HOLD,0.75,Low,3,WATCH,HOLD,0.75,0,0,2,基础:BULLISH_STABLE(1)；数据质量C+1
01951,锦鑫生殖,2021-04-09,STRUCTURAL_ACCUMULATION,Stable,Consolidation,High,BULLISH_STABLE,75.0,Aligned,risk_on,C,1.0,fallback,HOLD,HOLD,0.75,Low,2,NORMAL,HOLD,0.75,0,0,2,基础:BULLISH_STABLE(1)；数据质量C+1
01951,锦鑫生殖,2021-04-16,STRUCTURAL_ACCUMULATION,Stable,Consolidation,High,BULLISH_STABLE,75.0,Aligned,neutral,C,1.0,fallback,HOLD,HOLD,0.75,Low,2,NORMAL,HOLD,0.75,0,0,2,基础:BULLISH_STABLE(1)；数据质量C+1
01951,锦鑫生殖,2021-04-23,STRUCTURAL_ACCUMULATION,Stable,Consolidation,High,BULLISH_STABLE,75.0,Aligned,neutral,C,1.0,fallback,HOLD,HOLD,0.75,Low,0,NORMAL,HOLD,0.75,0,0,2,基础:BULLISH_STABLE(1)；数据质量C+1
01951,锦鑫生殖,2021-04-30,STRUCTURAL_ACCUMULATION,Improving,Consolidation,High,BULLISH_STABLE,75.0,Aligned,neutral,C,0.0,matrix,HOLD,HOLD,0.75,Low,0,NORMAL,HOLD,0.75,0,0,2,基础:BULLISH_STABLE(1)；数据质量C+1
01951,锦鑫生殖,2021-05-07,STRUCTURAL_ACCUMULATION,Improving,Pullback,High,BULLISH_STABLE,75.0,Aligned,risk_off,C,0.0,fallback,HOLD,HOLD,0.75,Medium,4,WATCH,HOLD,0.75,0,0,3,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1
01951,锦鑫生殖,2021-05-14,STRUCTURAL_ACCUMULATION,Improving,Consolidation,High,BULLISH_STABLE,75.0,Aligned,risk_off,C,0.0,matrix,HOLD,HOLD,0.75,Medium,0,NORMAL,HOLD,0.75,0,0,3,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1
01951,锦鑫生殖,2021-05-21,STRUCTURAL_ACCUMULATION,Improving,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,1.0,matrix,HOLD,HOLD,0.5,High,1,NORMAL,HOLD,0.5,0,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-05-28,STRUCTURAL_ACCUMULATION,Improving,Pullback,Low,BULLISH_STABLE,75.0,Aligned,neutral,C,1.0,fallback,REDUCE,HOLD,0.75,Extreme,5,REDUCE,REDUCE,0.2,1,0,3,基础:BULLISH_STABLE(1)；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-06-04,STRUCTURAL_ACCUMULATION,Improving,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,neutral,C,1.0,matrix,REDUCE,HOLD,0.75,Extreme,2,NORMAL,REDUCE,0.2,1,0,3,基础:BULLISH_STABLE(1)；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-06-11,STRUCTURAL_ACCUMULATION,Improving,Pullback,Low,BULLISH_STABLE,75.0,Aligned,neutral,C,1.0,fallback,REDUCE,HOLD,0.75,Extreme,6,REDUCE,REDUCE,0.2,1,0,3,基础:BULLISH_STABLE(1)；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-06-18,STRUCTURAL_ACCUMULATION,Improving,Pullback,Low,BULLISH_STABLE,75.0,Aligned,neutral,C,1.0,fallback,REDUCE,HOLD,0.75,Extreme,5,REDUCE,REDUCE,0.2,1,0,3,基础:BULLISH_STABLE(1)；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-06-25,STRUCTURAL_ACCUMULATION,Improving,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_on,C,1.0,matrix,REDUCE,HOLD,0.75,Extreme,3,WATCH,REDUCE,0.2,1,0,3,基础:BULLISH_STABLE(1)；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-07-02,STRUCTURAL_ACCUMULATION,Stable,Pullback,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,1.0,fallback,HOLD,HOLD,0.5,High,5,REDUCE,HOLD,0.5,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-07-09,STRUCTURAL_ACCUMULATION,Stable,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,1.0,fallback,EXIT,HOLD,0.5,Extreme,8,DE-RISK,EXIT,0.0,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-07-16,STRUCTURAL_ACCUMULATION,Stable,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,1.0,fallback,EXIT,HOLD,0.5,Extreme,9,DE-RISK,EXIT,0.0,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-07-23,STRUCTURAL_ACCUMULATION,Stable,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,1.0,fallback,EXIT,HOLD,0.5,Extreme,9,DE-RISK,EXIT,0.0,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-07-30,STRUCTURAL_ACCUMULATION,Stable,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,1.0,fallback,EXIT,HOLD,0.5,Extreme,9,DE-RISK,EXIT,0.0,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-08-06,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,Low,BULLISH_STABLE,75.0,Divergence,risk_off,C,2.0,fallback,REDUCE,HOLD,0.2,Extreme,6,REDUCE,REDUCE,0.2,1,0,5,基础:BULLISH_STABLE(1)；结构-行为背离+1；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-08-13,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,Low,BULLISH_STABLE,75.0,Divergence,risk_off,C,2.0,fallback,REDUCE,HOLD,0.2,Extreme,6,REDUCE,REDUCE,0.2,1,0,5,基础:BULLISH_STABLE(1)；结构-行为背离+1；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-08-20,STRUCTURAL_ACCUMULATION,Deteriorating,Breakdown,Medium,BULLISH_WARNING,55.0,Divergence,risk_off,C,1.0,matrix,EXIT,REDUCE,0.2,Extreme,8,DE-RISK,EXIT,0.0,1,0,5,基础:BULLISH_WARNING(2)；结构-行为背离+1；市场risk_off+1；数据质量C+1
01951,锦鑫生殖,2021-08-27,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,Medium,BULLISH_STABLE,75.0,Divergence,risk_off,C,1.0,fallback,REDUCE,HOLD,0.5,Extreme,6,REDUCE,REDUCE,0.2,1,0,4,基础:BULLISH_STABLE(1)；结构-行为背离+1；市场risk_off+1；数据质量C+1
01951,锦鑫生殖,2021-09-03,STRUCTURAL_ACCUMULATION,Stable,Consolidation,Medium,BULLISH_STABLE,75.0,Aligned,risk_off,C,1.0,fallback,EXIT,HOLD,0.75,Extreme,7,DE-RISK,EXIT,0.0,1,0,3,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1
01951,锦鑫生殖,2021-09-10,STRUCTURAL_ACCUMULATION,Stable,Consolidation,Medium,BULLISH_STABLE,75.0,Aligned,risk_off,C,1.0,fallback,REDUCE,HOLD,0.75,Extreme,6,REDUCE,REDUCE,0.2,1,0,3,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1
01951,锦鑫生殖,2021-09-17,STRUCTURAL_ACCUMULATION,Stable,Consolidation,Medium,BULLISH_STABLE,75.0,Aligned,risk_off,C,1.0,fallback,REDUCE,HOLD,0.75,Extreme,6,REDUCE,REDUCE,0.2,1,0,3,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1
01951,锦鑫生殖,2021-09-24,STRUCTURAL_ACCUMULATION,Stable,Consolidation,Medium,BULLISH_STABLE,75.0,Aligned,risk_off,C,1.0,fallback,REDUCE,HOLD,0.75,Extreme,4,WATCH,REDUCE,0.2,1,0,3,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1
01951,锦鑫生殖,2021-10-01,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,High,BULLISH_STABLE,75.0,Divergence,risk_off,C,1.0,fallback,REDUCE,HOLD,0.5,Extreme,4,WATCH,REDUCE,0.2,1,0,4,基础:BULLISH_STABLE(1)；结构-行为背离+1；市场risk_off+1；数据质量C+1
01951,锦鑫生殖,2021-10-08,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,High,BULLISH_STABLE,75.0,Divergence,risk_off,C,1.0,fallback,REDUCE,HOLD,0.5,Extreme,6,REDUCE,REDUCE,0.2,1,0,4,基础:BULLISH_STABLE(1)；结构-行为背离+1；市场risk_off+1；数据质量C+1
01951,锦鑫生殖,2021-10-15,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,High,BULLISH_STABLE,75.0,Divergence,risk_off,C,1.0,fallback,REDUCE,HOLD,0.5,Extreme,6,REDUCE,REDUCE,0.2,1,0,4,基础:BULLISH_STABLE(1)；结构-行为背离+1；市场risk_off+1；数据质量C+1
01951,锦鑫生殖,2021-10-22,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,High,BULLISH_STABLE,75.0,Divergence,neutral,C,1.0,fallback,REDUCE,HOLD,0.75,Extreme,6,REDUCE,REDUCE,0.2,1,0,3,基础:BULLISH_STABLE(1)；结构-行为背离+1；数据质量C+1
01951,锦鑫生殖,2021-10-29,STRUCTURAL_ACCUMULATION,Deteriorating,Breakdown,High,BULLISH_WARNING,55.0,Divergence,risk_off,C,1.0,matrix,EXIT,REDUCE,0.2,Extreme,12,DE-RISK,EXIT,0.0,1,0,5,基础:BULLISH_WARNING(2)；结构-行为背离+1；市场risk_off+1；数据质量C+1
01951,锦鑫生殖,2021-11-05,STRUCTURAL_ACCUMULATION,Deteriorating,Breakdown,High,BULLISH_WARNING,55.0,Divergence,risk_off,C,1.0,matrix,EXIT,REDUCE,0.2,Extreme,13,DE-RISK,EXIT,0.0,1,0,5,基础:BULLISH_WARNING(2)；结构-行为背离+1；市场risk_off+1；数据质量C+1
01951,锦鑫生殖,2021-11-12,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,High,BULLISH_STABLE,75.0,Divergence,risk_off,C,1.0,fallback,EXIT,HOLD,0.5,Extreme,7,DE-RISK,EXIT,0.0,1,0,4,基础:BULLISH_STABLE(1)；结构-行为背离+1；市场risk_off+1；数据质量C+1
01951,锦鑫生殖,2021-11-19,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,Low,BULLISH_STABLE,75.0,Divergence,neutral,C,2.0,fallback,REDUCE,HOLD,0.5,Extreme,5,REDUCE,REDUCE,0.2,1,0,4,基础:BULLISH_STABLE(1)；结构-行为背离+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-11-26,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,Low,BULLISH_STABLE,75.0,Divergence,risk_off,C,2.0,fallback,REDUCE,HOLD,0.2,Extreme,6,REDUCE,REDUCE,0.2,1,0,5,基础:BULLISH_STABLE(1)；结构-行为背离+1；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-12-03,STRUCTURAL_ACCUMULATION,Stable,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,2.0,fallback,EXIT,HOLD,0.5,Extreme,9,DE-RISK,EXIT,0.0,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-12-10,STRUCTURAL_ACCUMULATION,Stable,Breakdown,Low,BULLISH_WARNING,55.0,Aligned,risk_off,C,2.0,fallback,EXIT,REDUCE,0.2,Extreme,11,DE-RISK,EXIT,0.0,1,0,5,基础:BULLISH_WARNING(2)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-12-17,STRUCTURAL_ACCUMULATION,Stable,Breakdown,Low,BULLISH_WARNING,55.0,Aligned,risk_off,C,2.0,fallback,EXIT,REDUCE,0.2,Extreme,12,DE-RISK,EXIT,0.0,1,0,5,基础:BULLISH_WARNING(2)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-12-24,STRUCTURAL_ACCUMULATION,Stable,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,2.0,fallback,EXIT,HOLD,0.5,Extreme,9,DE-RISK,EXIT,0.0,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2021-12-31,STRUCTURAL_ACCUMULATION,Stable,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,2.0,fallback,REDUCE,HOLD,0.5,Extreme,6,REDUCE,REDUCE,0.2,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-01-07,STRUCTURAL_ACCUMULATION,Stable,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,2.0,fallback,EXIT,HOLD,0.5,Extreme,9,DE-RISK,EXIT,0.0,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-01-14,STRUCTURAL_ACCUMULATION,Stable,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,2.0,fallback,EXIT,HOLD,0.5,Extreme,7,DE-RISK,EXIT,0.0,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-01-21,STRUCTURAL_ACCUMULATION,Stable,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,2.0,fallback,REDUCE,HOLD,0.5,Extreme,5,REDUCE,REDUCE,0.2,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-01-28,STRUCTURAL_ACCUMULATION,Stable,Breakdown,Low,BULLISH_WARNING,55.0,Aligned,risk_off,C,2.0,fallback,EXIT,REDUCE,0.2,Extreme,11,DE-RISK,EXIT,0.0,1,0,5,基础:BULLISH_WARNING(2)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-02-04,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,Low,BULLISH_STABLE,75.0,Divergence,neutral,C,2.0,fallback,EXIT,HOLD,0.5,Extreme,9,DE-RISK,EXIT,0.0,1,0,4,基础:BULLISH_STABLE(1)；结构-行为背离+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-02-11,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,Low,BULLISH_STABLE,75.0,Divergence,neutral,C,2.0,fallback,REDUCE,HOLD,0.5,Extreme,6,REDUCE,REDUCE,0.2,1,0,4,基础:BULLISH_STABLE(1)；结构-行为背离+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-02-18,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,Low,BULLISH_STABLE,75.0,Divergence,risk_off,C,2.0,fallback,EXIT,HOLD,0.2,Extreme,7,DE-RISK,EXIT,0.0,1,0,5,基础:BULLISH_STABLE(1)；结构-行为背离+1；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-02-25,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,Low,BULLISH_STABLE,75.0,Divergence,risk_off,C,2.0,fallback,REDUCE,HOLD,0.2,Extreme,5,REDUCE,REDUCE,0.2,1,0,5,基础:BULLISH_STABLE(1)；结构-行为背离+1；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-03-04,STRUCTURAL_ACCUMULATION,Improving,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,2.0,matrix,REDUCE,HOLD,0.5,Extreme,3,WATCH,REDUCE,0.2,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-03-11,STRUCTURAL_ACCUMULATION,Improving,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,2.0,matrix,REDUCE,HOLD,0.5,Extreme,4,WATCH,REDUCE,0.2,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-03-18,STRUCTURAL_ACCUMULATION,Improving,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,2.0,matrix,REDUCE,HOLD,0.5,Extreme,6,REDUCE,REDUCE,0.2,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-03-25,STRUCTURAL_ACCUMULATION,Improving,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,2.0,matrix,EXIT,HOLD,0.5,Extreme,7,DE-RISK,EXIT,0.0,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-04-01,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,Low,BULLISH_STABLE,75.0,Divergence,risk_off,C,1.0,fallback,EXIT,HOLD,0.2,Extreme,9,DE-RISK,EXIT,0.0,1,0,5,基础:BULLISH_STABLE(1)；结构-行为背离+1；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-04-08,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,Low,BULLISH_STABLE,75.0,Divergence,risk_off,C,1.0,fallback,EXIT,HOLD,0.2,Extreme,9,DE-RISK,EXIT,0.0,1,0,5,基础:BULLISH_STABLE(1)；结构-行为背离+1；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-04-15,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,Low,BULLISH_STABLE,75.0,Divergence,risk_off,C,1.0,fallback,REDUCE,HOLD,0.2,Extreme,6,REDUCE,REDUCE,0.2,1,0,5,基础:BULLISH_STABLE(1)；结构-行为背离+1；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-04-22,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,Low,BULLISH_STABLE,75.0,Divergence,risk_off,C,1.0,fallback,EXIT,HOLD,0.2,Extreme,9,DE-RISK,EXIT,0.0,1,0,5,基础:BULLISH_STABLE(1)；结构-行为背离+1；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-04-29,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,Low,BULLISH_STABLE,75.0,Divergence,risk_off,C,1.0,fallback,REDUCE,HOLD,0.2,Extreme,6,REDUCE,REDUCE,0.2,1,0,5,基础:BULLISH_STABLE(1)；结构-行为背离+1；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-05-06,STRUCTURAL_ACCUMULATION,Stable,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,1.0,fallback,REDUCE,HOLD,0.5,Extreme,6,REDUCE,REDUCE,0.2,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-05-13,STRUCTURAL_ACCUMULATION,Stable,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,1.0,fallback,REDUCE,HOLD,0.5,Extreme,6,REDUCE,REDUCE,0.2,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-05-20,STRUCTURAL_ACCUMULATION,Stable,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,0.0,fallback,EXIT,HOLD,0.5,Extreme,7,DE-RISK,EXIT,0.0,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-05-27,STRUCTURAL_ACCUMULATION,Stable,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,0.0,fallback,REDUCE,HOLD,0.5,Extreme,5,REDUCE,REDUCE,0.2,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-06-03,STRUCTURAL_ACCUMULATION,Improving,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,0.0,matrix,REDUCE,HOLD,0.5,Extreme,5,REDUCE,REDUCE,0.2,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-06-10,STRUCTURAL_ACCUMULATION,Improving,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,0.0,matrix,REDUCE,HOLD,0.5,Extreme,4,WATCH,REDUCE,0.2,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-06-17,STRUCTURAL_ACCUMULATION,Improving,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,0.0,matrix,REDUCE,HOLD,0.5,Extreme,4,WATCH,REDUCE,0.2,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-06-24,STRUCTURAL_ACCUMULATION,Improving,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,0.0,matrix,REDUCE,HOLD,0.5,Extreme,1,NORMAL,REDUCE,0.2,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-07-01,STRUCTURAL_ACCUMULATION,Improving,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,0.0,matrix,HOLD,HOLD,0.5,High,2,NORMAL,HOLD,0.5,0,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-07-08,STRUCTURAL_ACCUMULATION,Improving,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,0.0,matrix,HOLD,HOLD,0.5,High,1,NORMAL,HOLD,0.5,0,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-07-15,STRUCTURAL_ACCUMULATION,Improving,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,0.0,matrix,REDUCE,HOLD,0.5,Extreme,5,REDUCE,REDUCE,0.2,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-07-22,STRUCTURAL_ACCUMULATION,Improving,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,0.0,matrix,REDUCE,HOLD,0.5,Extreme,2,NORMAL,REDUCE,0.2,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-07-29,STRUCTURAL_ACCUMULATION,Improving,Consolidation,Low,BULLISH_STABLE,75.0,Aligned,risk_off,C,0.0,matrix,HOLD,HOLD,0.5,High,7,DE-RISK,HOLD,0.5,1,0,4,基础:BULLISH_STABLE(1)；市场risk_off+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-08-05,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,Low,BULLISH_STABLE,75.0,Divergence,neutral,C,0.0,fallback,EXIT,HOLD,0.5,Extreme,8,DE-RISK,EXIT,0.0,1,0,4,基础:BULLISH_STABLE(1)；结构-行为背离+1；数据质量C+1；置信度Low+1
01951,锦鑫生殖,2022-08-12,STRUCTURAL_ACCUMULATION,Deteriorating,Consolidation,Low,BULLISH_STABLE,75.0,Divergence,risk_off,C,0.0,fallback,REDUCE,HOLD,0.2,Extreme,5,REDUCE,REDUCE,0.2,1,0,5,基础:BULLISH_STABLE(1)；结构-行为背离+1；市场risk_off+1；数据质量C+1；置信度Low+1
